dgp,sigma,prevalence,n,estimand,design,estimator,AV,min_pi,max_pi,max_weight,cv_weights,n_certainty,sd_size,AV_fixed_hajek,nh
STRATCAP,0.75,0.7,100,rate,RA-OR,HT,2768417.6883483157,0.004717807008141418,0.005906105424463723,211.96288832381686,0.07697921585344612,0.0,9.97481029701789,818372.0014391516,
STRATCAP,0.75,0.7,100,rate,DEF-0.25-OR,HT,2778130.4205829636,0.004929451752035355,0.005226526356115931,202.86231619715178,0.019694197575937298,0.0,9.974958773290412,827951.2347769921,
STRATCAP,0.75,0.7,100,rate,DEF-0.5-OR,HT,2772663.0298142117,0.004858903504070709,0.005453052712231862,205.80775048572514,0.03906116131676167,0.0,9.974929078212714,822536.0844748279,
STRATCAP,0.75,0.7,100,rate,DEF-0.75-OR,HT,2769462.8422360243,0.004788355256106064,0.005679579068347792,208.83997667566746,0.05814337162972416,0.0,9.974879586220098,819380.3964290908,
STRATCAP,0.75,0.7,100,rate,EQ-P,DIFF-OR,783353.8099515138,0.005,0.005,200.0,0.0,0.0,9.974968671630002,783314.6422610162,
STRATCAP,0.75,0.7,100,rate,SRSWOR,DIFF-OR,783353.8099515139,,,,,,,,
STRATCAP,0.75,0.7,100,rate,RA-OR,DIFF-OR,757137.2132343543,0.0019374457783359342,0.005565806884632098,516.1434767268154,0.24142122853152273,0.0,9.974105301771406,757098.0608146173,
STRATCAP,0.75,0.7,100,dollars,EQ-P,HT,3584615184268.7334,0.005,0.005,200.0,0.0,0.0,9.974968671630002,2860852197519.6143,
STRATCAP,0.75,0.7,100,dollars,SRSWOR,EXP,2860995247281.9775,,,,,,,,
STRATCAP,0.75,0.7,100,dollars,ST-PROP,EXP,744473638306.4336,,,,,,,,"[np.int64(64), np.int64(19), np.int64(10), np.int64(5), np.int64(2)]"
STRATCAP,0.75,0.7,100,dollars,ST-EQD,EXP,239089717395.6925,,,,,,,,"[np.int64(20), np.int64(20), np.int64(20), np.int64(20), np.int64(20)]"
STRATCAP,0.75,0.7,100,dollars,PPS-A,HT,851095751794.1467,1.629564361605836e-05,0.18870088778906777,61366.09412681075,1.7774773876602563,0.0,9.90672795331615,140338730256.89233,
STRATCAP,0.75,0.7,100,dollars,RA-OR,HT,845708806348.446,1.4061338872050963e-05,0.20384033466077298,71116.98317630701,1.945228850620429,0.0,9.895174302760816,135164597551.74792,
STRATCAP,0.75,0.7,100,dollars,DEF-0.25-OR,HT,1507244377499.6301,0.0037535153347180127,0.05471008366519324,266.4169214257723,0.2917214531247325,0.0,9.970000233456673,788941007221.0326,
STRATCAP,0.75,0.7,100,dollars,DEF-0.5-OR,HT,1102690715082.1538,0.0025070306694360256,0.10442016733038649,398.87824755847805,0.5454617449529855,0.0,9.955080040888898,388405747913.0698,
STRATCAP,0.75,0.7,100,dollars,DEF-0.75-OR,HT,920408005235.3921,0.0012605460041540382,0.15413025099557973,793.307024658023,0.8822511823600034,0.0,9.930163236127346,208711422351.24048,
STRATCAP,0.75,0.7,100,dollars,EQ-P,DIFF-OR,216697190808.036,0.005,0.005,200.0,0.0,0.0,9.974968671630002,216686355948.4956,
STRATCAP,0.75,0.7,100,dollars,SRSWOR,DIFF-OR,216697190808.036,,,,,,,,
STRATCAP,0.75,0.7,100,dollars,RA-OR,DIFF-OR,109996226371.00424,2.419222331533714e-05,0.0975168426567965,41335.59726881448,1.361431977367133,0.0,9.950865966131897,109985628592.68956,
STRATCAP,0.75,0.7,400,rate,EQ-P,HT,686000.0000000002,0.02,0.02,50.0,0.0,0.0,19.798989873223334,205790.35569429962,
STRATCAP,0.75,0.7,400,rate,SRSWOR,EXP,205800.64572658576,,,,,,,,
STRATCAP,0.75,0.7,400,rate,ST-PROP,EXP,193004.50104282805,,,,,,,,"[np.int64(254), np.int64(75), np.int64(40), np.int64(22), np.int64(9)]"
STRATCAP,0.75,0.7,400,rate,ST-EQD,EXP,508199.3853013908,,,,,,,,"[np.int64(80), np.int64(80), np.int64(80), np.int64(80), np.int64(80)]"
STRATCAP,0.75,0.7,400,rate,PPS-A,HT,2610170.4326439085,6.518257446423344e-05,0.7548035511562711,15341.523531702687,1.7774773876602563,0.0,19.242976377272033,2105859.9023419507,
STRATCAP,0.75,0.7,400,rate,RA-OR,HT,681604.4220870791,0.018871228032565673,0.02362442169785489,52.990722080954214,0.07697921585344612,0.0,19.797713185716816,201588.25175480498,
STRATCAP,0.75,0.7,400,rate,DEF-0.25-OR,HT,684032.605145741,0.01971780700814142,0.020906105424463722,50.715579049287946,0.019694197575937298,0.0,19.79891008266602,203882.94148805767,
STRATCAP,0.75,0.7,400,rate,DEF-0.5-OR,HT,682665.7574535528,0.019435614016282837,0.021812210848927448,51.451937621431284,0.03906116131676167,0.0,19.798670709064698,202568.33182237681,
STRATCAP,0.75,0.7,400,rate,DEF-0.75-OR,HT,681865.710559006,0.019153421024424255,0.02271831627339117,52.209994168916865,0.05814337162972416,0.0,19.798271746630988,201812.7822975627,
STRATCAP,0.75,0.7,400,rate,EQ-P,DIFF-OR,192886.11400816173,0.02,0.02,50.0,0.0,0.0,19.798989873223334,192876.4697024613,
STRATCAP,0.75,0.7,400,rate,SRSWOR,DIFF-OR,192886.11400816173,,,,,,,,
STRATCAP,0.75,0.7,400,rate,RA-OR,DIFF-OR,186331.96482887183,0.007749783113343737,0.022263227538528392,129.03586918170384,0.24142122853152273,0.0,19.79202933337538,186322.33574761674,
STRATCAP,0.75,0.7,400,dollars,EQ-P,HT,882643939845.065,0.02,0.02,50.0,0.0,0.0,19.798989873223334,704430943107.8447,
STRATCAP,0.75,0.7,400,dollars,SRSWOR,EXP,704466166416.1653,,,,,,,,
STRATCAP,0.75,0.7,400,dollars,ST-PROP,EXP,166984359079.83557,,,,,,,,"[np.int64(254), np.int64(75), np.int64(40), np.int64(22), np.int64(9)]"
STRATCAP,0.75,0.7,400,dollars,ST-EQD,EXP,57192709828.65849,,,,,,,,"[np.int64(80), np.int64(80), np.int64(80), np.int64(80), np.int64(80)]"
STRATCAP,0.75,0.7,400,dollars,PPS-A,HT,199264081726.41833,6.518257446423344e-05,0.7548035511562711,15341.523531702687,1.7774773876602563,0.0,19.242976377272033,34045802040.981903,
STRATCAP,0.75,0.7,400,dollars,RA-OR,HT,197917345364.99316,5.624535548820385e-05,0.8153613386430919,17779.245794076753,1.945228850620429,0.0,19.14762626834689,32919792233.091583,
STRATCAP,0.75,0.7,400,dollars,DEF-0.25-OR,HT,363301238152.7892,0.01501406133887205,0.21884033466077296,66.60423035644307,0.2917214531247325,0.0,19.758908737124578,190523910178.06857,
STRATCAP,0.75,0.7,400,dollars,DEF-0.5-OR,HT,262162822548.4201,0.010028122677744103,0.41768066932154596,99.71956188961951,0.5454617449529855,0.0,19.638174505999075,93380683810.99683,
STRATCAP,0.75,0.7,400,dollars,DEF-0.75-OR,HT,216592145086.72968,0.005042184016616153,0.6165210039823189,198.32675616450575,0.8822511823600034,0.0,19.435284158925025,50410917265.995636,
STRATCAP,0.75,0.7,400,dollars,EQ-P,DIFF-OR,53357599746.70233,0.02,0.02,50.0,0.0,0.0,19.798989873223334,53354931866.715,
STRATCAP,0.75,0.7,400,dollars,SRSWOR,DIFF-OR,53357599746.70233,,,,,,,,
STRATCAP,0.75,0.7,400,dollars,RA-OR,DIFF-OR,26682358637.44439,9.676889326134856e-05,0.390067370627186,10333.89931720362,1.361431977367133,0.0,19.603972444756007,26679913694.965176,
STRATCAP,1.5,0.05,100,rate,EQ-P,HT,199000.00000000003,0.005,0.005,200.0,0.0,0.0,9.974968671630002,189043.4513276538,
STRATCAP,1.5,0.05,100,rate,SRSWOR,EXP,189052.90397285245,,,,,,,,
STRATCAP,1.5,0.05,100,rate,ST-PROP,EXP,136828.03322394754,,,,,,,,"[np.int64(64), np.int64(19), np.int64(10), np.int64(5), np.int64(2)]"
STRATCAP,1.5,0.05,100,rate,ST-EQD,EXP,89627.38735996443,,,,,,,,"[np.int64(20), np.int64(20), np.int64(20), np.int64(20), np.int64(20)]"
STRATCAP,1.5,0.05,100,rate,PPS-A,HT,144886.04353662935,1.629564361605836e-05,0.18870088778906777,61366.09412681075,1.7774773876602563,0.0,9.90672795331615,135146.2651483443,
STRATCAP,1.5,0.05,100,rate,RA-OR,HT,94783.43904349003,0.002334318868407453,0.026705305107094096,428.39048834927684,0.7878438075671192,0.0,9.947661945588882,85013.4243727095,
STRATCAP,1.5,0.05,100,rate,DEF-0.25-OR,HT,133684.3651004069,0.004333579717101863,0.010426326276773524,230.75611048612782,0.21242885208157566,0.0,9.973264191651714,123784.69598886483,
STRATCAP,1.5,0.05,100,rate,DEF-0.5-OR,HT,109417.33232964111,0.0036671594342037265,0.015852652553547047,272.69062552147705,0.39087215106600426,0.0,9.968149002995958,99567.66226629168,
STRATCAP,1.5,0.05,100,rate,DEF-0.75-OR,HT,98288.81452265129,0.0030007391513055897,0.021278978830320573,333.2512256404928,0.5739093680239509,0.0,9.959617850517203,88482.34459956245,
STRATCAP,1.5,0.05,100,rate,EQ-P,DIFF-OR,130973.44692445145,0.005,0.005,200.0,0.0,0.0,9.974968671630002,130966.89825210521,
STRATCAP,1.5,0.05,100,rate,SRSWOR,DIFF-OR,130973.44692445142,,,,,,,,
STRATCAP,1.5,0.05,100,rate,RA-OR,DIFF-OR,76914.56128835009,0.0025871080351554648,0.016800088244779264,386.53198336184204,0.6869173989269016,0.0,9.95748763202758,76908.08474829655,
STRATCAP,1.5,0.05,100,dollars,EQ-P,HT,1874772047442.12,0.005,0.005,200.0,0.0,0.0,9.974968671630002,1821833838535.8623,
STRATCAP,1.5,0.05,100,dollars,SRSWOR,EXP,1821924934782.6016,,,,,,,,
STRATCAP,1.5,0.05,100,dollars,ST-PROP,EXP,1018276337570.5385,,,,,,,,"[np.int64(64), np.int64(19), np.int64(10), np.int64(5), np.int64(2)]"
STRATCAP,1.5,0.05,100,dollars,ST-EQD,EXP,147224310209.2683,,,,,,,,"[np.int64(20), np.int64(20), np.int64(20), np.int64(20), np.int64(20)]"
STRATCAP,1.5,0.05,100,dollars,PPS-A,HT,225551695750.12106,1.629564361605836e-05,0.18870088778906777,61366.09412681075,1.7774773876602563,0.0,9.90672795331615,175601907571.5961,
STRATCAP,1.5,0.05,100,dollars,RA-OR,HT,145269351301.7428,3.050255003300747e-06,0.40408798465529516,327841.442409857,4.5172915158929285,0.0,9.690706374394523,97402807271.82346,
STRATCAP,1.5,0.05,100,dollars,DEF-0.25-OR,HT,380566599565.63434,0.003750762563750825,0.1047719961638238,266.6124509358394,0.4111076947340345,0.0,9.957440026290426,329446850078.4296,
STRATCAP,1.5,0.05,100,dollars,DEF-0.5-OR,HT,232673662593.0689,0.0025015251275016504,0.20454399232764758,399.75612837386547,0.7516832342407802,0.0,9.904667965594943,182995124138.419,
STRATCAP,1.5,0.05,100,dollars,DEF-0.75-OR,HT,172773544299.06995,0.0012522876912524755,0.30431598849147135,798.5385522713634,1.264995976838678,0.0,9.81608409165977,124178012520.3648,
STRATCAP,1.5,0.05,100,dollars,EQ-P,DIFF-OR,714290682431.3801,0.005,0.005,200.0,0.0,0.0,9.974968671630002,714254967897.2585,
STRATCAP,1.5,0.05,100,dollars,SRSWOR,DIFF-OR,714290682431.3801,,,,,,,,
STRATCAP,1.5,0.05,100,dollars,RA-OR,DIFF-OR,83766798503.66833,4.048410354684054e-06,0.30270558346301457,247010.53312023802,3.890528875856847,0.0,9.792398854366503,83735676047.25636,
STRATCAP,1.5,0.05,400,rate,EQ-P,HT,49000.00000000001,0.02,0.02,50.0,0.0,0.0,19.798989873223334,46548.38751283938,
STRATCAP,1.5,0.05,400,rate,SRSWOR,EXP,46550.71504859181,,,,,,,,
STRATCAP,1.5,0.05,400,rate,ST-PROP,EXP,32037.18719234619,,,,,,,,"[np.int64(254), np.int64(75), np.int64(40), np.int64(22), np.int64(9)]"
STRATCAP,1.5,0.05,400,rate,ST-EQD,EXP,21913.22832143162,,,,,,,,"[np.int64(80), np.int64(80), np.int64(80), np.int64(80), np.int64(80)]"
STRATCAP,1.5,0.05,400,rate,PPS-A,HT,35471.51088415734,6.518257446423344e-05,0.7548035511562711,15341.523531702687,1.7774773876602563,0.0,19.242976377272033,33236.11896584158,
STRATCAP,1.5,0.05,400,rate,RA-OR,HT,22945.85976087251,0.009337275473629812,0.10682122042837638,107.09762208731921,0.7878438075671192,0.0,19.577937862284546,20679.3913310641,
STRATCAP,1.5,0.05,400,rate,DEF-0.25-OR,HT,32671.091275101724,0.01733431886840745,0.041705305107094096,57.689027621531956,0.21242885208157566,0.0,19.785246477709524,30276.13746965241,
STRATCAP,1.5,0.05,400,rate,DEF-0.5-OR,HT,26604.333082410274,0.014668637736814906,0.06341061021418819,68.17265638036926,0.39087215106600426,0.0,19.743958892148978,24258.922370478933,
STRATCAP,1.5,0.05,400,rate,DEF-0.75-OR,HT,23822.20363066283,0.012002956605222359,0.08511591532128229,83.3128064101232,0.5739093680239509,0.0,19.67495371413754,21519.548180653197,
STRATCAP,1.5,0.05,400,rate,EQ-P,DIFF-OR,32249.743212553367,0.02,0.02,50.0,0.0,0.0,19.798989873223334,32248.13072539274,
STRATCAP,1.5,0.05,400,rate,SRSWOR,DIFF-OR,32249.743212553367,,,,,,,,
STRATCAP,1.5,0.05,400,rate,RA-OR,DIFF-OR,18735.021803528034,0.010348432140621859,0.06720035297911706,96.63299584046051,0.6869173989269016,0.0,19.657694653028766,18733.48061085526,
STRATCAP,1.5,0.05,400,dollars,EQ-P,HT,461627288063.63763,0.02,0.02,50.0,0.0,0.0,19.798989873223334,448592251699.78516,
STRATCAP,1.5,0.05,400,dollars,SRSWOR,EXP,448614682433.90686,,,,,,,,
STRATCAP,1.5,0.05,400,dollars,ST-PROP,EXP,224851331899.21652,,,,,,,,"[np.int64(254), np.int64(75), np.int64(40), np.int64(22), np.int64(9)]"
STRATCAP,1.5,0.05,400,dollars,ST-EQD,EXP,33323027526.803257,,,,,,,,"[np.int64(80), np.int64(80), np.int64(80), np.int64(80), np.int64(80)]"
STRATCAP,1.5,0.05,400,dollars,PPS-A,HT,49322200140.63785,6.518257446423344e-05,0.7548035511562711,15341.523531702687,1.7774773876602563,0.0,19.242976377272033,39193818785.692245,
STRATCAP,1.5,0.05,400,dollars,RA-OR,HT,29355638656.494663,1.2266839331462557e-05,1.0,81520.59165193056,4.504560780903287,5.0,17.51905724194115,21187581689.23562,
STRATCAP,1.5,0.05,400,dollars,DEF-0.25-OR,HT,88816610174.80244,0.015003066709832865,0.265,66.65303963119818,0.410505862539359,0.0,19.664240016217263,77507703620.80074,
STRATCAP,1.5,0.05,400,dollars,DEF-0.5-OR,HT,51428220126.44991,0.010006133419665731,0.51,99.93870339912041,0.750948444361081,0.0,19.2543330619786,41465268515.9124,
STRATCAP,1.5,0.05,400,dollars,DEF-0.75-OR,HT,36313530806.90309,0.005009200129498597,0.755,199.63267071545343,1.2638209817290116,0.0,18.551038211879295,27388275256.88581,
STRATCAP,1.5,0.05,400,dollars,EQ-P,DIFF-OR,175880620297.174,0.02,0.02,50.0,0.0,0.0,19.798989873223334,175871826266.15915,
STRATCAP,1.5,0.05,400,dollars,SRSWOR,DIFF-OR,175880620297.17398,,,,,,,,
STRATCAP,1.5,0.05,400,dollars,RA-OR,DIFF-OR,18254757632.30632,1.621456452141063e-05,1.0,61672.948334785266,3.8878520252319047,3.0,18.308886547779014,18249560218.37716,
STRATCAP,1.5,0.25,100,rate,EQ-P,HT,994999.9999999999,0.005,0.005,200.0,0.0,0.0,9.974968671630002,746226.3428193616,
STRATCAP,1.5,0.25,100,rate,SRSWOR,EXP,746263.6560021618,,,,,,,,
STRATCAP,1.5,0.25,100,rate,ST-PROP,EXP,472460.771614507,,,,,,,,"[np.int64(64), np.int64(19), np.int64(10), np.int64(5), np.int64(2)]"
STRATCAP,1.5,0.25,100,rate,ST-EQD,EXP,847353.6823688908,,,,,,,,"[np.int64(20), np.int64(20), np.int64(20), np.int64(20), np.int64(20)]"
STRATCAP,1.5,0.25,100,rate,PPS-A,HT,1801318.486937094,1.629564361605836e-05,0.18870088778906777,61366.09412681075,1.7774773876602563,0.0,9.90672795331615,1552497.3618910946,
STRATCAP,1.5,0.25,100,rate,RA-OR,HT,795604.3375550131,0.0033208050649483115,0.011038259678060875,301.13179799536505,0.446767213087406,0.0,9.968724681839706,547812.6103015532,
STRATCAP,1.5,0.25,100,rate,DEF-0.25-OR,HT,895275.4438664784,0.004580201266237077,0.006509564919515218,218.33101688598123,0.11761275287889067,0.0,9.97457853678014,646805.6792772731,
STRATCAP,1.5,0.25,100,rate,DEF-0.5-OR,HT,836921.6632285434,0.004160402532474156,0.008019129839030437,240.3613573913745,0.22717321920591027,0.0,9.973408040663937,588716.7926072261,
STRATCAP,1.5,0.25,100,rate,DEF-0.75-OR,HT,805601.0693601314,0.0037406037987112338,0.009528694758545656,267.33651939949755,0.33522878716443055,0.0,9.97145690847406,557622.1910187227,
STRATCAP,1.5,0.25,100,rate,EQ-P,DIFF-OR,473143.612764957,0.005,0.005,200.0,0.0,0.0,9.974968671630002,473119.9555843188,
STRATCAP,1.5,0.25,100,rate,SRSWOR,DIFF-OR,473143.6127649571,,,,,,,,
STRATCAP,1.5,0.25,100,rate,RA-OR,DIFF-OR,443959.21632690704,0.0023148501500716945,0.007077865327832811,431.99340569368104,0.25106933576125956,0.0,9.973329772796385,443935.58310073084,
STRATCAP,1.5,0.25,100,dollars,EQ-P,HT,3315455171194.9453,0.005,0.005,200.0,0.0,0.0,9.974968671630002,2961031693110.7285,
STRATCAP,1.5,0.25,100,dollars,SRSWOR,EXP,2961179752098.333,,,,,,,,
STRATCAP,1.5,0.25,100,dollars,ST-PROP,EXP,791202287569.3286,,,,,,,,"[np.int64(64), np.int64(19), np.int64(10), np.int64(5), np.int64(2)]"
STRATCAP,1.5,0.25,100,dollars,ST-EQD,EXP,196581934245.70633,,,,,,,,"[np.int64(20), np.int64(20), np.int64(20), np.int64(20), np.int64(20)]"
STRATCAP,1.5,0.25,100,dollars,PPS-A,HT,591519218170.3539,1.629564361605836e-05,0.18870088778906777,61366.09412681075,1.7774773876602563,0.0,9.90672795331615,248188400610.90588,
STRATCAP,1.5,0.25,100,dollars,RA-OR,HT,520962467713.5431,6.729390517850125e-06,0.2590212418025022,148601.8677839305,2.9590774663045387,0.0,9.843833951312122,179573086391.70465,
STRATCAP,1.5,0.25,100,dollars,DEF-0.25-OR,HT,1106408398645.6523,0.003751682347629462,0.06850531045062555,266.5470867041449,0.34784294747861766,0.0,9.966823299267064,756968038989.0299,
STRATCAP,1.5,0.25,100,dollars,DEF-0.5-OR,HT,748942551845.9232,0.002503364695258925,0.1320106209012511,399.4623723398676,0.6511926890104452,0.0,9.942347143167519,403325498751.6808,
STRATCAP,1.5,0.25,100,dollars,DEF-0.75-OR,HT,591147793112.434,0.0012550470428883875,0.19551593135187664,796.7828820970585,1.0839405784419025,0.0,9.901419095731452,248214947738.71997,
STRATCAP,1.5,0.25,100,dollars,EQ-P,DIFF-OR,277867441078.1398,0.005,0.005,200.0,0.0,0.0,9.974968671630002,277853547706.0859,
STRATCAP,1.5,0.25,100,dollars,SRSWOR,DIFF-OR,277867441078.13983,,,,,,,,
STRATCAP,1.5,0.25,100,dollars,RA-OR,DIFF-OR,114896082040.18167,1.3815534489317157e-05,0.08720538759414415,72382.28826928473,1.949293346545251,0.0,9.939783875368922,114882450484.40608,
STRATCAP,1.5,0.25,400,rate,EQ-P,HT,244999.99999999997,0.02,0.02,50.0,0.0,0.0,19.798989873223334,183744.17486506896,
STRATCAP,1.5,0.25,400,rate,SRSWOR,EXP,183753.3625331956,,,,,,,,
STRATCAP,1.5,0.25,400,rate,ST-PROP,EXP,116708.96759114234,,,,,,,,"[np.int64(254), np.int64(75), np.int64(40), np.int64(22), np.int64(9)]"
STRATCAP,1.5,0.25,400,rate,ST-EQD,EXP,210055.21602150053,,,,,,,,"[np.int64(80), np.int64(80), np.int64(80), np.int64(80), np.int64(80)]"
STRATCAP,1.5,0.25,400,rate,PPS-A,HT,446579.6217342735,6.518257446423344e-05,0.7548035511562711,15341.523531702687,1.7774773876602563,0.0,19.242976377272033,385237.5320601909,
STRATCAP,1.5,0.25,400,rate,RA-OR,HT,195151.08438875325,0.013283220259793246,0.0441530387122435,75.28294949884126,0.446767213087406,0.0,19.748608774218052,134875.79445039175,
STRATCAP,1.5,0.25,400,rate,DEF-0.25-OR,HT,220068.86096661963,0.01832080506494831,0.026038259678060872,54.58275422149531,0.11761275287889067,0.0,19.795844811028402,159116.67925844845,
STRATCAP,1.5,0.25,400,rate,DEF-0.5-OR,HT,205480.4158071358,0.016641610129896622,0.03207651935612175,60.090339347843624,0.22717321920591027,0.0,19.786406624985766,144792.63366298657,
STRATCAP,1.5,0.25,400,rate,DEF-0.75-OR,HT,197650.26734003288,0.014962415194844935,0.03811477903418262,66.83412984987439,0.33522878716443055,0.0,19.770666302400667,137188.03377687617,
STRATCAP,1.5,0.25,400,rate,EQ-P,DIFF-OR,116502.69862051707,0.02,0.02,50.0,0.0,0.0,19.798989873223334,116496.87348558604,
STRATCAP,1.5,0.25,400,rate,SRSWOR,DIFF-OR,116502.69862051707,,,,,,,,
STRATCAP,1.5,0.25,400,rate,RA-OR,DIFF-OR,109206.59951100455,0.009259400600286778,0.028311461311331245,107.99835142342026,0.25106933576125956,0.0,19.785775398279146,109200.79818697019,
STRATCAP,1.5,0.25,400,dollars,EQ-P,HT,816368358736.4438,0.02,0.02,50.0,0.0,0.0,19.798989873223334,729098256092.5913,
STRATCAP,1.5,0.25,400,dollars,SRSWOR,EXP,729134712828.2328,,,,,,,,
STRATCAP,1.5,0.25,400,dollars,ST-PROP,EXP,178042924294.11014,,,,,,,,"[np.int64(254), np.int64(75), np.int64(40), np.int64(22), np.int64(9)]"
STRATCAP,1.5,0.25,400,dollars,ST-EQD,EXP,46395609856.05255,,,,,,,,"[np.int64(80), np.int64(80), np.int64(80), np.int64(80), np.int64(80)]"
STRATCAP,1.5,0.25,400,dollars,PPS-A,HT,135384370480.29596,6.518257446423344e-05,0.7548035511562711,15341.523531702687,1.7774773876602563,0.0,19.242976377272033,59115245146.70886,
STRATCAP,1.5,0.25,400,dollars,RA-OR,HT,117745730465.22537,2.692121336650888e-05,1.0,37145.42826825339,2.9588538810833356,2.0,18.722013049536038,43468512149.01312,
STRATCAP,1.5,0.25,400,dollars,DEF-0.25-OR,HT,264149260483.99762,0.015006730303341627,0.265,66.63676762267959,0.3478181201385317,0.0,19.733400892628392,181814543193.81226,
STRATCAP,1.5,0.25,400,dollars,DEF-0.5-OR,HT,174755866345.41766,0.010013460606683254,0.51,99.86557487753764,0.651164240082613,0.0,19.535312722266543,96189333220.54538,
STRATCAP,1.5,0.25,400,dollars,DEF-0.75-OR,HT,135297963430.24538,0.005020190910024882,0.755,199.19561186469772,1.0838989613676735,0.0,19.200624914379375,59417545257.06534,
STRATCAP,1.5,0.25,400,dollars,EQ-P,DIFF-OR,68419621169.9942,0.02,0.02,50.0,0.0,0.0,19.798989873223334,68416200188.93569,
STRATCAP,1.5,0.25,400,dollars,SRSWOR,DIFF-OR,68419621169.99422,,,,,,,,
STRATCAP,1.5,0.25,400,dollars,RA-OR,DIFF-OR,27676781410.504692,5.526213795726863e-05,0.3488215503765766,18095.572067321184,1.949293346545251,0.0,19.51381192449862,27673613263.2441,
STRATCAP,1.5,0.7,100,rate,EQ-P,HT,2786000.0,0.005,0.005,200.0,0.0,0.0,9.974968671630002,835763.8301352151,
STRATCAP,1.5,0.7,100,rate,SRSWOR,EXP,835805.6204162359,,,,,,,,
STRATCAP,1.5,0.7,100,rate,ST-PROP,EXP,717868.4665278003,,,,,,,,"[np.int64(64), np.int64(19), np.int64(10), np.int64(5), np.int64(2)]"
STRATCAP,1.5,0.7,100,rate,ST-EQD,EXP,2058175.8784907223,,,,,,,,"[np.int64(20), np.int64(20), np.int64(20), np.int64(20), np.int64(20)]"
STRATCAP,1.5,0.7,100,rate,PPS-A,HT,9881798.27924562,1.629564361605836e-05,0.18870088778906777,61366.09412681075,1.7774773876602563,0.0,9.90672795331615,7909650.512812274,
STRATCAP,1.5,0.7,100,rate,RA-OR,HT,2748173.2818463966,0.004564540275833692,0.006011530195267465,219.08011312647577,0.11346990301104333,0.0,9.974625442860267,798353.3952110128,
STRATCAP,1.5,0.7,100,rate,DEF-0.25-OR,HT,2769058.2008539448,0.004891135068958423,0.005252882548816866,204.45152012801643,0.028984758282764176,0.0,9.974947220177894,818951.266677798,
STRATCAP,1.5,0.7,100,rate,DEF-0.5-OR,HT,2757304.4026956707,0.004782270137916846,0.005505765097633732,209.10571154719406,0.05749586144674804,0.0,9.97488286554478,807309.9262631007,
STRATCAP,1.5,0.7,100,rate,DEF-0.75-OR,HT,2750423.6130377436,0.004673405206875269,0.005758647646450599,213.97673767488692,0.08562863373911753,0.0,9.974775606900257,800524.8186564285,
STRATCAP,1.5,0.7,100,rate,EQ-P,DIFF-OR,723397.2956975867,0.005,0.005,200.0,0.0,0.0,9.974968671630002,723361.1258328018,
STRATCAP,1.5,0.7,100,rate,SRSWOR,DIFF-OR,723397.2956975867,,,,,,,,
STRATCAP,1.5,0.7,100,rate,RA-OR,DIFF-OR,647866.8790837864,0.0005240085928836759,0.006123555775867408,1908.3656519769875,0.6433669219771165,0.0,9.972062656748674,647830.7470594964,
STRATCAP,1.5,0.7,100,dollars,EQ-P,HT,3741056805217.5767,0.005,0.005,200.0,0.0,0.0,9.974968671630002,2944591240238.8525,
STRATCAP,1.5,0.7,100,dollars,SRSWOR,EXP,2944738477162.7104,,,,,,,,
STRATCAP,1.5,0.7,100,dollars,ST-PROP,EXP,623973046717.0132,,,,,,,,"[np.int64(64), np.int64(19), np.int64(10), np.int64(5), np.int64(2)]"
STRATCAP,1.5,0.7,100,dollars,ST-EQD,EXP,199194859182.655,,,,,,,,"[np.int64(20), np.int64(20), np.int64(20), np.int64(20), np.int64(20)]"
STRATCAP,1.5,0.7,100,dollars,PPS-A,HT,892921275614.2957,1.629564361605836e-05,0.18870088778906777,61366.09412681075,1.7774773876602563,0.0,9.90672795331615,110597841095.32935,
STRATCAP,1.5,0.7,100,dollars,RA-OR,HT,884362763930.1909,1.3255679134130313e-05,0.2021586821063668,75439.36375355005,2.0130105547137362,0.0,9.895377918748583,102256413654.71423,
STRATCAP,1.5,0.7,100,dollars,DEF-0.25-OR,HT,1586936067910.2295,0.0037533139197835326,0.0542896705265917,266.431218217333,0.293996207510167,0.0,9.970012864067858,796425762728.9735,
STRATCAP,1.5,0.7,100,dollars,DEF-0.5-OR,HT,1159594136169.6982,0.002506627839567065,0.10357934105318341,398.94234964402057,0.5520343836331014,0.0,9.955130638957696,373457235552.3002,
STRATCAP,1.5,0.7,100,dollars,DEF-0.75-OR,HT,965153882696.3223,0.0012599417593505977,0.15286901157977512,793.6874800589374,0.8972639658210089,0.0,9.930277367078277,181820563512.2218,
STRATCAP,1.5,0.7,100,dollars,EQ-P,DIFF-OR,74476054227.31146,0.005,0.005,200.0,0.0,0.0,9.974968671630002,74472330424.6001,
STRATCAP,1.5,0.7,100,dollars,SRSWOR,DIFF-OR,74476054227.31146,,,,,,,,
STRATCAP,1.5,0.7,100,dollars,RA-OR,DIFF-OR,55282045213.36039,3.479098574236137e-05,0.034474969452225994,28743.07751454147,1.0353930359849832,0.0,9.966321618304878,55278336179.73621,
STRATCAP,1.5,0.7,400,rate,EQ-P,HT,685999.9999999999,0.02,0.02,50.0,0.0,0.0,19.798989873223334,205791.09385238972,
STRATCAP,1.5,0.7,400,rate,SRSWOR,EXP,205801.38392158574,,,,,,,,
