dgp,sigma,prevalence,n,estimand,design,estimator,AV,min_pi,max_pi,max_weight,cv_weights,n_certainty,sd_size,AV_fixed_hajek,nh,de,AV_srs,AV_eqp,rel_SRSWOR,rel_EQP,relfix_SRSWOR
STRATCAP,0.75,0.25,400,rate,SRSWOR,DIFF-OR,159625.6327550951,,,,,,,,,SRSWOR/DIFF-OR,183751.2062786762,245000.00000000003,0.868705223698002,0.6515331949187555,
STRATCAP,0.75,0.25,400,rate,RA-OR,DIFF-OR,156975.3704709079,0.0181380477674344,0.0248783025443068,55.1327250221176,0.1235078758852686,0.0,19.7956479966558,156967.3975880433,,RA-OR/DIFF-OR,183751.2062786762,245000.00000000003,0.8542821222780971,0.6407157978404403,0.8542387327242211
STRATCAP,0.75,0.25,400,dollars,EQ-P,HT,638855823885.6677,0.02,0.02,50.0,0.0,0.0,19.798989873223334,584021960047.6031,,EQ-P/HT,584051162605.7336,638855823885.6677,1.0938353774272516,1.0,0.9999499999999997
STRATCAP,0.75,0.25,400,dollars,SRSWOR,EXP,584051162605.7336,,,,,,,,,SRSWOR/EXP,584051162605.7336,638855823885.6677,1.0,0.9142143512966673,
STRATCAP,0.75,0.25,400,dollars,ST-PROP,EXP,248792418071.7508,,,,,,,,"[np.int64(254), np.int64(75), np.int64(40), np.int64(22), np.int64(9)]",ST-PROP/EXP,584051162605.7336,638855823885.6677,0.42597709584511045,0.38943437434527595,
STRATCAP,0.75,0.25,400,dollars,ST-EQD,EXP,61211638762.87122,,,,,,,,"[np.int64(80), np.int64(80), np.int64(80), np.int64(80), np.int64(80)]",ST-EQD/EXP,584051162605.7336,638855823885.6677,0.10480526824016001,0.09581448031665109,
STRATCAP,0.75,0.25,400,dollars,PPS-A,HT,107475892354.52232,6.518257446423344e-05,0.7548035511562711,15341.523531702687,1.7774773876602563,0.0,19.242976377272033,59405418636.260315,,PPS-A/HT,584051162605.7336,638855823885.6677,0.18401794095404345,0.16823184251624926,0.10171269648916392
STRATCAP,0.75,0.25,400,dollars,RA-OR,HT,99243786759.20096,3.91717789013709e-05,1.0,25528.58277174139,2.4065645267893068,2.0,18.80404171552532,52290757034.42723,,RA-OR/HT,584051162605.7336,638855823885.6677,0.16992310453835346,0.1553461407858466,0.0895311239534786
STRATCAP,0.75,0.25,400,dollars,DEF-0.25-OR,HT,209261241504.735,0.0150097929447253,0.265,66.62317086468634,0.3299219856859313,0.0,19.738274976614623,157381029138.31433,,DEF-0.25-OR/HT,584051162605.7336,638855823885.6677,0.3582926546556637,0.3275562868503884,0.2694644565660339
STRATCAP,0.75,0.25,400,dollars,DEF-0.5-OR,HT,141179302832.3337,0.0100195858894506,0.51,99.80452396269882,0.6110811668311299,0.0,19.554999263866108,91572335650.3695,,DEF-0.5-OR/HT,584051162605.7336,638855823885.6677,0.2417242047810757,0.22098773706663388,0.15678820883057779
STRATCAP,0.75,0.25,400,dollars,DEF-0.75-OR,HT,111634124715.12018,0.005029378834176,0.755,198.83171122539463,0.9964646813102724,0.0,19.24566162728783,63668705770.29871,,DEF-0.75-OR/HT,584051162605.7336,638855823885.6677,0.19113757811399015,0.17474071698389756,0.10901220620166552
STRATCAP,0.75,0.25,400,dollars,EQ-P,DIFF-OR,179436693541.15265,0.02,0.02,50.0,0.0,0.0,19.798989873223334,179427721706.4756,,EQ-P/DIFF-OR,584051162605.7336,638855823885.6677,0.3072276968692248,0.2808719695936675,0.3072123354843813
STRATCAP,0.75,0.25,400,dollars,SRSWOR,DIFF-OR,179436693541.15265,,,,,,,,,SRSWOR/DIFF-OR,584051162605.7336,638855823885.6677,0.3072276968692248,0.2808719695936675,
STRATCAP,0.75,0.25,400,dollars,RA-OR,DIFF-OR,46549353373.548035,5.380566989033057e-05,0.6996213635265982,18585.401910955676,1.9934210058549704,0.0,19.25688219362248,46542368736.219894,,RA-OR/DIFF-OR,584051162605.7336,638855823885.6677,0.07970081450718965,0.07286362843250639,0.0796888555594547
STRATCAP,0.75,0.7,100,rate,EQ-P,HT,2786000.000000001,0.005,0.005,200.0,0.0,0.0,9.974968671630002,835760.8323095029,,EQ-P/HT,835802.6224406238,2786000.000000001,3.3333228745617163,1.0,0.9999500000000013
STRATCAP,0.75,0.7,100,rate,SRSWOR,EXP,835802.6224406238,,,,,,,,,SRSWOR/EXP,835802.6224406238,2786000.000000001,1.0,0.30000094129239896,
STRATCAP,0.75,0.7,100,rate,ST-PROP,EXP,778931.7242360038,,,,,,,,"[np.int64(64), np.int64(19), np.int64(10), np.int64(5), np.int64(2)]",ST-PROP/EXP,835802.6224406238,2786000.000000001,0.931956544909429,0.2795878407164406,
STRATCAP,0.75,0.7,100,rate,ST-EQD,EXP,2044606.89512443,,,,,,,,"[np.int64(20), np.int64(20), np.int64(20), np.int64(20), np.int64(20)]",ST-EQD/EXP,835802.6224406238,2786000.000000001,2.4462795883003836,0.7338861791544973,
STRATCAP,0.75,0.7,100,rate,PPS-A,HT,10482681.730575634,1.629564361605836e-05,0.1887008877890677,61366.09412681075,1.7774773876602563,0.0,9.90672795331615,8509367.445179999,,PPS-A/HT,835802.6224406238,2786000.000000001,12.542054127522594,3.762628043996996,10.181072919263917
STRATCAP,0.75,0.7,100,rate,RA-OR,HT,2768417.6883483157,0.0047178070081414,0.0059061054244637,211.96288832381688,0.0769792158534461,0.0,9.97481029701789,818372.0014391516,,RA-OR/HT,835802.6224406238,2786000.000000001,3.3122864346420338,0.9936890482226542,0.9791450510760864
STRATCAP,0.75,0.7,100,rate,DEF-0.25-OR,HT,2778130.4205829636,0.0049294517520353,0.0052265263561159,202.86231619715176,0.0196941975759372,0.0,9.974958773290412,827951.2347769921,,DEF-0.25-OR/HT,835802.6224406238,2786000.000000001,3.3239072790541817,0.9971753124849112,0.9906061701018538
STRATCAP,0.75,0.7,100,rate,DEF-0.5-OR,HT,2772663.0298142117,0.0048589035040707,0.0054530527122318,205.8077504857251,0.0390611613167616,0.0,9.974929078212714,822536.0844748279,,DEF-0.5-OR/HT,835802.6224406238,2786000.000000001,3.317365793514466,0.9952128606655458,0.9841271879154239
STRATCAP,0.75,0.7,100,rate,DEF-0.75-OR,HT,2769462.8422360243,0.004788355256106,0.0056795790683477,208.83997667566743,0.0581433716297241,0.0,9.974879586220098,819380.3964290908,,DEF-0.75-OR/HT,835802.6224406238,2786000.000000001,3.3135369139533535,0.9940641931931168,0.9803515500303426
STRATCAP,0.75,0.7,100,rate,EQ-P,DIFF-OR,783353.8099515138,0.005,0.005,200.0,0.0,0.0,9.974968671630002,783314.6422610162,,EQ-P/DIFF-OR,835802.6224406238,2786000.000000001,0.9372473702751082,0.28117509330635804,0.9372005079065944
STRATCAP,0.75,0.7,100,rate,SRSWOR,DIFF-OR,783353.8099515139,,,,,,,,,SRSWOR/DIFF-OR,835802.6224406238,2786000.000000001,0.9372473702751083,0.2811750933063581,
STRATCAP,0.75,0.7,100,rate,RA-OR,DIFF-OR,757137.2132343543,0.0019374457783359,0.005565806884632,516.1434767268154,0.2414212285315227,0.0,9.974105301771406,757098.0608146173,,RA-OR/DIFF-OR,835802.6224406238,2786000.000000001,0.9058803991586446,0.2717649724459275,0.9058335550609047
STRATCAP,0.75,0.7,100,dollars,EQ-P,HT,3584615184268.7334,0.005,0.005,200.0,0.0,0.0,9.974968671630002,2860852197519.6143,,EQ-P/HT,2860995247281.9775,3584615184268.7334,1.2529259486446942,1.0,0.9999500000000003
STRATCAP,0.75,0.7,100,dollars,SRSWOR,EXP,2860995247281.9775,,,,,,,,,SRSWOR/EXP,2860995247281.9775,3584615184268.7334,1.0,0.7981317659528981,
STRATCAP,0.75,0.7,100,dollars,ST-PROP,EXP,744473638306.4336,,,,,,,,"[np.int64(64), np.int64(19), np.int64(10), np.int64(5), np.int64(2)]",ST-PROP/EXP,2860995247281.9775,3584615184268.7334,0.2602149161253251,0.207685790534391,
STRATCAP,0.75,0.7,100,dollars,ST-EQD,EXP,239089717395.6925,,,,,,,,"[np.int64(20), np.int64(20), np.int64(20), np.int64(20), np.int64(20)]",ST-EQD/EXP,2860995247281.9775,3584615184268.7334,0.08356872232585293,0.06669885192836038,
STRATCAP,0.75,0.7,100,dollars,PPS-A,HT,851095751794.1467,1.629564361605836e-05,0.1887008877890677,61366.09412681075,1.7774773876602563,0.0,9.90672795331615,140338730256.89233,,PPS-A/HT,2860995247281.9775,3584615184268.7334,0.2974824067263693,0.23743015862043543,0.04905241642404611
STRATCAP,0.75,0.7,100,dollars,RA-OR,HT,845708806348.446,1.4061338872050964e-05,0.2038403346607729,71116.98317630701,1.945228850620429,0.0,9.895174302760816,135164597551.74792,,RA-OR/HT,2860995247281.9775,3584615184268.7334,0.2955995145926552,0.23592736259665537,0.04724390845463932
STRATCAP,0.75,0.7,100,dollars,DEF-0.25-OR,HT,1507244377499.63,0.003753515334718,0.0547100836651932,266.4169214257723,0.2917214531247325,0.0,9.970000233456672,788941007221.0326,,DEF-0.25-OR/HT,2860995247281.9775,3584615184268.7334,0.5268251944604077,0.42047592280316415,0.2757575385595442
STRATCAP,0.75,0.7,100,dollars,DEF-0.5-OR,HT,1102690715082.1538,0.002507030669436,0.1044201673303864,398.8782475584781,0.5454617449529855,0.0,9.955080040888898,388405747913.0698,,DEF-0.5-OR/HT,2860995247281.9775,3584615184268.7334,0.38542207161292547,0.30761759865364857,0.13575896299795176
STRATCAP,0.75,0.7,100,dollars,DEF-0.75-OR,HT,920408005235.392,0.001260546004154,0.1541302509955797,793.307024658023,0.8822511823600034,0.0,9.930163236127346,208711422351.24048,,DEF-0.75-OR/HT,2860995247281.9775,3584615184268.7334,0.32170902978947774,0.2567661960688694,0.07295063581441526
STRATCAP,0.75,0.7,100,dollars,EQ-P,DIFF-OR,216697190808.036,0.005,0.005,200.0,0.0,0.0,9.974968671630002,216686355948.4956,,EQ-P/DIFF-OR,2860995247281.9775,3584615184268.7334,0.07574189122261009,0.06045200939811411,0.07573810412804896
STRATCAP,0.75,0.7,100,dollars,SRSWOR,DIFF-OR,216697190808.036,,,,,,,,,SRSWOR/DIFF-OR,2860995247281.9775,3584615184268.7334,0.07574189122261009,0.06045200939811411,
STRATCAP,0.75,0.7,100,dollars,RA-OR,DIFF-OR,109996226371.00424,2.419222331533714e-05,0.0975168426567965,41335.59726881448,1.361431977367133,0.0,9.950865966131897,109985628592.68956,,RA-OR/DIFF-OR,2860995247281.9775,3584615184268.7334,0.03844683995036469,0.030685644264893005,0.03844313572250037
STRATCAP,0.75,0.7,400,rate,EQ-P,HT,686000.0000000002,0.02,0.02,50.0,0.0,0.0,19.798989873223334,205790.3556942996,,EQ-P/HT,205800.64572658576,686000.0000000002,3.3333228745617163,1.0,0.9999500000000008
STRATCAP,0.75,0.7,400,rate,SRSWOR,EXP,205800.64572658576,,,,,,,,,SRSWOR/EXP,205800.64572658576,686000.0000000002,1.0,0.30000094129239896,
STRATCAP,0.75,0.7,400,rate,ST-PROP,EXP,193004.50104282805,,,,,,,,"[np.int64(254), np.int64(75), np.int64(40), np.int64(22), np.int64(9)]",ST-PROP/EXP,205800.64572658576,686000.0000000002,0.9378226213111212,0.2813476691586414,
STRATCAP,0.75,0.7,400,rate,ST-EQD,EXP,508199.3853013908,,,,,,,,"[np.int64(80), np.int64(80), np.int64(80), np.int64(80), np.int64(80)]",ST-EQD/EXP,205800.64572658576,686000.0000000002,2.469377020208934,0.7408154304684994,
STRATCAP,0.75,0.7,400,rate,PPS-A,HT,2610170.4326439085,6.518257446423344e-05,0.7548035511562711,15341.523531702687,1.7774773876602563,0.0,19.242976377272033,2105859.9023419507,,PPS-A/HT,205800.64572658576,686000.0000000002,12.68300409568016,3.8049131671193988,10.232523298977732
STRATCAP,0.75,0.7,400,rate,RA-OR,HT,681604.4220870791,0.0188712280325656,0.0236244216978548,52.990722080954214,0.0769792158534461,0.0,19.797713185716816,201588.25175480495,,RA-OR/HT,205800.64572658576,686000.0000000002,3.3119644483167336,0.9935924520219809,0.9795316775760892
STRATCAP,0.75,0.7,400,rate,DEF-0.25-OR,HT,684032.605145741,0.0197178070081414,0.0209061054244637,50.715579049287946,0.0196941975759372,0.0,19.79891008266602,203882.94148805767,,DEF-0.25-OR/HT,205800.64572658576,686000.0000000002,3.323763162796414,0.9971320774719253,0.990681738476779
STRATCAP,0.75,0.7,400,rate,DEF-0.5-OR,HT,682665.7574535528,0.0194356140162828,0.0218122108489274,51.45193762143128,0.0390611613167616,0.0,19.798670709064695,202568.3318223768,,DEF-0.5-OR/HT,205800.64572658576,686000.0000000002,3.317121552478028,0.9951395881247121,0.9842939564509277
STRATCAP,0.75,0.7,400,rate,DEF-0.75-OR,HT,681865.710559006,0.0191534210244242,0.0227183162733911,52.209994168916865,0.0581433716297241,0.0,19.798271746630988,201812.7822975627,,DEF-0.75-OR/HT,205800.64572658576,686000.0000000002,3.3132340676175103,0.993973339007297,0.9806226874801884
STRATCAP,0.75,0.7,400,rate,EQ-P,DIFF-OR,192886.11400816173,0.02,0.02,50.0,0.0,0.0,19.798989873223334,192876.4697024613,,EQ-P/DIFF-OR,205800.64572658576,686000.0000000002,0.9372473702751084,0.2811750933063581,0.9372005079065945
STRATCAP,0.75,0.7,400,rate,SRSWOR,DIFF-OR,192886.11400816173,,,,,,,,,SRSWOR/DIFF-OR,205800.64572658576,686000.0000000002,0.9372473702751084,0.2811750933063581,
STRATCAP,0.75,0.7,400,rate,RA-OR,DIFF-OR,186331.96482887183,0.0077497831133437,0.0222632275385283,129.03586918170384,0.2414212285315227,0.0,19.79202933337538,186322.33574761671,,RA-OR/DIFF-OR,205800.64572658576,686000.0000000002,0.9054002924578826,0.27162093998377806,0.9053535040660332
STRATCAP,0.75,0.7,400,dollars,EQ-P,HT,882643939845.065,0.02,0.02,50.0,0.0,0.0,19.798989873223334,704430943107.8447,,EQ-P/HT,704466166416.1653,882643939845.065,1.2529259486446942,1.0,0.9999500000000003
STRATCAP,0.75,0.7,400,dollars,SRSWOR,EXP,704466166416.1653,,,,,,,,,SRSWOR/EXP,704466166416.1653,882643939845.065,1.0,0.7981317659528981,
STRATCAP,0.75,0.7,400,dollars,ST-PROP,EXP,166984359079.83557,,,,,,,,"[np.int64(254), np.int64(75), np.int64(40), np.int64(22), np.int64(9)]",ST-PROP/EXP,704466166416.1653,882643939845.065,0.23703673368635436,0.18918654685279684,
STRATCAP,0.75,0.7,400,dollars,ST-EQD,EXP,57192709828.65849,,,,,,,,"[np.int64(80), np.int64(80), np.int64(80), np.int64(80), np.int64(80)]",ST-EQD/EXP,704466166416.1653,882643939845.065,0.08118588593064063,0.06479703450827275,
STRATCAP,0.75,0.7,400,dollars,PPS-A,HT,199264081726.41833,6.518257446423344e-05,0.7548035511562711,15341.523531702687,1.7774773876602563,0.0,19.242976377272033,34045802040.981903,,PPS-A/HT,704466166416.1653,882643939845.065,0.28285827088068066,0.22575817125238087,0.048328512658291745
STRATCAP,0.75,0.7,400,dollars,RA-OR,HT,197917345364.99316,5.624535548820385e-05,0.8153613386430919,17779.245794076753,1.945228850620429,0.0,19.14762626834689,32919792233.091583,,RA-OR/HT,704466166416.1653,882643939845.065,0.2809465589694097,0.224232373248645,0.046730125309728685
STRATCAP,0.75,0.7,400,dollars,DEF-0.25-OR,HT,363301238152.7892,0.015014061338872,0.2188403346607729,66.60423035644307,0.2917214531247325,0.0,19.758908737124575,190523910178.06857,,DEF-0.25-OR/HT,704466166416.1653,882643939845.065,0.5157114074065666,0.41160565631545754,0.2704514698659297
STRATCAP,0.75,0.7,400,dollars,DEF-0.5-OR,HT,262162822548.4201,0.0100281226777441,0.4176806693215459,99.71956188961953,0.5454617449529855,0.0,19.638174505999075,93380683810.99684,,DEF-0.5-OR/HT,704466166416.1653,882643939845.065,0.3721439510461127,0.2970199088371228,0.1325552429097524
STRATCAP,0.75,0.7,400,dollars,DEF-0.75-OR,HT,216592145086.72968,0.0050421840166161,0.6165210039823189,198.32675616450575,0.8822511823600034,0.0,19.435284158925025,50410917265.99563,,DEF-0.75-OR/HT,704466166416.1653,882643939845.065,0.30745570960291835,0.24539016845767866,0.07155903245496001
STRATCAP,0.75,0.7,400,dollars,EQ-P,DIFF-OR,53357599746.70233,0.02,0.02,50.0,0.0,0.0,19.798989873223334,53354931866.715,,EQ-P/DIFF-OR,704466166416.1653,882643939845.065,0.07574189122261009,0.06045200939811411,0.07573810412804896
STRATCAP,0.75,0.7,400,dollars,SRSWOR,DIFF-OR,53357599746.70233,,,,,,,,,SRSWOR/DIFF-OR,704466166416.1653,882643939845.065,0.07574189122261009,0.06045200939811411,
