dgp,sigma,prevalence,n,estimand,estimator,info,design,rel_bestconv_mean,rel_bestconv_median,rel_bestconv_p90,share_worse_than_bestconv,rel_fixed_equal_mean,rel_fixed_equal_p90,max_weight_median,max_weight_p90,cv_weights_median,lambda
MAIN,1.5,0.7,100,rate,DIFF,COR-10000,DEF-0.5,0.9462430713915098,0.9461787604048404,0.9475843114913722,0.0,0.9433634132068152,0.9447451554624642,395.8231159118815,397.1750851729248,0.1685007467673022,0.5
MAIN,1.5,0.7,100,rate,DIFF,COR-10000,DEF-0.75,0.9284691974282235,0.9283423412495387,0.9296759582331162,0.0,0.9256436280124244,0.9268856185284945,775.4513818721074,783.2865809975706,0.28363218689129027,0.75
MAIN,1.5,0.7,100,rate,DIFF,COR-10000,RA-EST,0.9206705739879659,0.9205040259760128,0.9213916693196781,0.0,0.9178687381354679,0.9186325478597629,18953.137739740938,28119.44206649582,0.5368287728809921,1.0
MAIN,1.5,0.7,100,rate,DIFF,COR-2000,DEF-0.0,1.0031934661977244,1.0030924617115793,1.0035954533314688,1.0,0.99995,0.9999500000000002,200.0,200.0,0.0,0.0
MAIN,1.5,0.7,100,rate,DIFF,COR-2000,DEF-0.25,0.9712913845326567,0.9711452600541268,0.9734032314367028,0.0,0.9681510256066683,0.9702395468668149,265.78006935229814,266.3396389928108,0.07940809859210746,0.25
MAIN,1.5,0.7,100,rate,DIFF,COR-2000,DEF-0.5,0.9464359498621009,0.946190799727674,0.9496929637493112,0.0,0.9433759241783974,0.9465873971944875,396.03666793492425,398.53197613870293,0.17086010401291735,0.5
MAIN,1.5,0.7,100,rate,DIFF,COR-2000,DEF-0.75,0.9291268850154362,0.9287814147705209,0.9323814805180153,0.0,0.9261228089971829,0.9292209090649037,776.6821200534546,791.2560392156021,0.28875877544131484,0.75
MAIN,1.5,0.7,100,rate,DIFF,COR-2000,RA-EST,0.9232466089028801,0.9221003309454067,0.9259698037203553,0.0,0.9202616115455595,0.9230111127612661,19986.369649804532,54295.603332651706,0.5511601233473862,1.0
MAIN,1.5,0.7,100,rate,DIFF,COR-500,DEF-0.0,1.0041853623994113,1.0034922874613297,1.0062308149509598,1.0,0.99995,0.9999500000000002,200.0,200.0,0.0,0.0
MAIN,1.5,0.7,100,rate,DIFF,COR-500,DEF-0.25,0.9723290694931316,0.9720836491965917,0.9767283546425122,0.0,0.9682278247827841,0.9723282393873526,265.96994392412677,266.60912516000735,0.08208502979884685,0.25
MAIN,1.5,0.7,100,rate,DIFF,COR-500,DEF-0.5,0.948267463493416,0.9480498038297548,0.9547071410549982,0.0,0.9442673796602389,0.9505654349213746,396.88105013652853,399.741174919255,0.1768316703040256,0.5
MAIN,1.5,0.7,100,rate,DIFF,COR-500,DEF-0.75,0.9330636566109928,0.9320238330702801,0.9390563411422294,0.0,0.9291272631214259,0.9349613785959262,781.573734178356,798.4490566367184,0.3013953541414305,0.75
MAIN,1.5,0.7,100,rate,DIFF,COR-500,RA-EST,0.9441123422324844,0.9280705722614601,0.9637718206797189,0.045,0.9401316517050483,0.9575479258640132,25456.946100094443,308889.98318775813,0.6077121657961406,1.0
MAIN,1.5,0.7,100,rate,DIFF,KS-2000,DEF-0.0,1.0032207938654605,1.0030748830482632,1.0037375984044734,1.0,0.99995,0.9999500000000002,200.0,200.0,0.0,0.0
MAIN,1.5,0.7,100,rate,DIFF,KS-2000,DEF-0.25,0.9714433287139933,0.9715506244032555,0.9737067098836182,0.0,0.9682761135625989,0.9702763429836078,265.6254354540787,266.3424504304838,0.07842577737809979,0.25
MAIN,1.5,0.7,100,rate,DIFF,KS-2000,DEF-0.5,0.9466930202283435,0.9467320249134678,0.9499974724351959,0.0,0.9436064784002839,0.9468492696997084,395.35076658055857,398.54456601247665,0.16793819143524297,0.5
MAIN,1.5,0.7,100,rate,DIFF,KS-2000,DEF-0.75,0.9294257053548162,0.9293339604069906,0.9325402588968781,0.0,0.9263954399764748,0.9296607268906152,772.7383302535702,791.3304857854359,0.28208448965140387,0.75
MAIN,1.5,0.7,100,rate,DIFF,KS-2000,RA-EST,0.9230490279060996,0.9222524626156423,0.9260446640585392,0.0,0.9200394971111409,0.9229505258530994,17007.177782363113,54766.58362104456,0.5223969502929534,1.0
MAIN,1.5,0.7,100,rate,DIFF,MIS-G-10000,DEF-0.0,1.0031194631343563,1.0030839183687525,1.0032287440612633,1.0,0.99995,0.9999500000000002,200.0,200.0,0.0,0.0
MAIN,1.5,0.7,100,rate,DIFF,MIS-G-10000,DEF-0.25,0.9810127325370326,0.9809811562855617,0.9818206830775867,0.0,0.9779131084847691,0.9787493676872271,255.1249828878731,255.98982573808885,0.06219242356428181,0.25
MAIN,1.5,0.7,100,rate,DIFF,MIS-G-10000,DEF-0.5,0.9640625114718123,0.9640134732049503,0.9652360444719096,0.0,0.9610164381263463,0.9622223654303024,352.20010733880974,355.51630582893097,0.12996289624013949,0.5
MAIN,1.5,0.7,100,rate,DIFF,MIS-G-10000,DEF-0.75,0.9526916652484748,0.9526245682067753,0.9536844939651217,0.0,0.9496815189294129,0.9506828234109049,568.523421955505,581.6605599563289,0.2074716541466169,0.75
MAIN,1.5,0.7,100,rate,DIFF,MIS-G-10000,RA-EST,0.9483287948486856,0.9482706937737244,0.9486189315658751,0.0,0.945332440964123,0.945575032621992,1473.6439257475884,1598.4118158571116,0.3055788492277735,1.0
MAIN,1.5,0.7,100,rate,DIFF,MIS-G-2000,DEF-0.0,1.0033757075184517,1.0032170279536232,1.0039098385108733,1.0,0.99995,0.9999500000000002,200.0,200.0,0.0,0.0
MAIN,1.5,0.7,100,rate,DIFF,MIS-G-2000,DEF-0.25,0.981208514469586,0.9811794395515874,0.9828871772775074,0.0,0.9778584421768592,0.9793158650413827,255.00577397054286,256.9447911655172,0.062156482770249766,0.25
MAIN,1.5,0.7,100,rate,DIFF,MIS-G-2000,DEF-0.5,0.964281178209579,0.9642490651029078,0.9666006003482045,0.0,0.9609888640688072,0.9630470337166402,351.7461087533722,359.2246584308529,0.1298248355520964,0.5
MAIN,1.5,0.7,100,rate,DIFF,MIS-G-2000,DEF-0.75,0.9530328806958631,0.9528648888718618,0.9551315995152381,0.0,0.9497789459348773,0.951557315815437,566.7522182475789,596.7798332192303,0.20740302462400179,0.75
MAIN,1.5,0.7,100,rate,DIFF,MIS-G-2000,RA-EST,0.9489635446999602,0.9486963648201655,0.9501005142927658,0.0,0.9457234849874054,0.946405986935719,1457.8973920148042,1761.9714504079307,0.3052774055049169,1.0
MAIN,1.5,0.7,100,rate,DIFF,MIS-I-2000,DEF-0.0,1.0032096860649786,1.0030891801727795,1.003573886857781,1.0,0.99995,0.9999500000000002,200.0,200.0,0.0,0.0
MAIN,1.5,0.7,100,rate,DIFF,MIS-I-2000,DEF-0.25,0.9744806466138229,0.9744662271761799,0.9767198434655933,0.0,0.9713142511745829,0.9733601357598977,259.25485436874516,260.99073085224666,0.0713495863383352,0.25
MAIN,1.5,0.7,100,rate,DIFF,MIS-I-2000,DEF-0.5,0.9522021041228185,0.9522130621135818,0.9552434993277088,0.0,0.9491080611661153,0.9521955111991086,368.4032659999083,375.50119202700006,0.1496748928279742,0.5
MAIN,1.5,0.7,100,rate,DIFF,MIS-I-2000,DEF-0.75,0.9366992195269239,0.9365786828059723,0.9396618787545494,0.0,0.9336555343103065,0.9364679566276318,636.2840787708717,669.0480011296711,0.24111096670526339,0.75
MAIN,1.5,0.7,100,rate,DIFF,MIS-I-2000,RA-EST,0.929734577686432,0.9295520291351393,0.9322831876071689,0.0,0.9267135325780665,0.9292737314648849,2331.911866857912,3065.467198338375,0.36438469533669654,1.0
MAIN,1.5,0.7,100,rate,HT,COR-10000,DEF-0.0,1.0471259521741185,1.0471259521741185,1.0471259521741185,1.0,0.9999499999999995,0.9999499999999995,200.0,200.0,0.0,0.0
MAIN,1.5,0.7,100,rate,HT,COR-10000,DEF-0.25,0.9992744816150645,0.9992329837816166,1.0005740199394124,0.225,0.9542543719944301,0.9554953624834289,260.84581813589176,262.2121431373726,0.04883885870914399,0.25
MAIN,1.5,0.7,100,rate,HT,COR-10000,DEF-0.5,0.9622470648150845,0.9621931904058894,0.9641843498960168,0.0,0.9188951438593,0.9207451488301979,374.9018780638401,380.60269177299415,0.10196637939413786,0.5
MAIN,1.5,0.7,100,rate,HT,COR-10000,DEF-0.75,0.9373655580663953,0.9372767982995508,0.9390502302834368,0.0,0.8951346185646174,0.8967433915875122,666.2017417332452,693.9059111752871,0.1623072564050611,0.75
MAIN,1.5,0.7,100,rate,HT,COR-10000,RA-EST,0.9279161024314736,0.9278519803708689,0.9281994512781694,0.0,0.886110887329114,0.886381470517951,2987.4998241623343,3924.3109452869244,0.23795981224374496,1.0
MAIN,1.5,0.7,100,rate,HT,COR-2000,DEF-0.0,1.0471259521741185,1.0471259521741185,1.0471259521741185,1.0,0.9999499999999995,0.9999499999999995,200.0,200.0,0.0,0.0
MAIN,1.5,0.7,100,rate,HT,COR-2000,DEF-0.25,0.9991443917037983,0.9993244167476814,1.001996182994649,0.36,0.9541301429974308,0.9568534531163,260.95531598018226,263.95118139560986,0.049004273649942365,0.25
MAIN,1.5,0.7,100,rate,HT,COR-2000,DEF-0.5,0.9621986502333904,0.9623684591536353,0.9663925862525852,0.0,0.9188489104898906,0.9228538979641163,375.35461105787385,388.02421881859374,0.10242984518386977,0.5
MAIN,1.5,0.7,100,rate,HT,COR-2000,DEF-0.75,0.937717641651052,0.9378708621355528,0.9412565088986383,0.0,0.8954708397992708,0.8988502711817866,668.3504476889668,732.2048450733598,0.16304980177095277,0.75
MAIN,1.5,0.7,100,rate,HT,COR-2000,RA-EST,0.9293818640622704,0.9290989150487916,0.9309244976285104,0.0,0.8875106122998035,0.8889837459102914,3046.0453903492926,6480.205805736614,0.24003135348289933,1.0
MAIN,1.5,0.7,100,rate,HT,COR-500,DEF-0.0,1.0471259521741185,1.0471259521741185,1.0471259521741185,1.0,0.9999499999999995,0.9999499999999995,200.0,200.0,0.0,0.0
MAIN,1.5,0.7,100,rate,HT,COR-500,DEF-0.25,0.999397490726811,0.9996287273141868,1.0054579001600352,0.485,0.954371839201728,0.9601592102435497,261.47303513497656,265.88962168657247,0.049372043828806514,0.25
MAIN,1.5,0.7,100,rate,HT,COR-500,DEF-0.5,0.9632055802128769,0.9633682488868891,0.9720791991115068,0.0,0.9198104754581707,0.9282843130125373,377.5049172985083,396.5235583076601,0.10311583192873391,0.5
MAIN,1.5,0.7,100,rate,HT,COR-500,DEF-0.75,0.9404456185855704,0.9392804155276788,0.9488147067433734,0.0,0.8980759137447766,0.906067951078986,678.675832118412,779.4977344949981,0.1644660693220013,0.75
MAIN,1.5,0.7,100,rate,HT,COR-500,RA-EST,0.9417682586581235,0.9338198602619388,0.9453376633778259,0.01,0.8993389651836253,0.9027475582397478,3356.432046481532,22812.70164322969,0.24985771758029782,1.0
MAIN,1.5,0.7,100,rate,HT,KS-2000,DEF-0.0,1.0471259521741185,1.0471259521741185,1.0471259521741185,1.0,0.9999499999999995,0.9999499999999995,200.0,200.0,0.0,0.0
MAIN,1.5,0.7,100,rate,HT,KS-2000,DEF-0.25,0.9993590835521465,0.9991626867148193,1.0022585605948668,0.385,0.9543351623776782,0.9571040098719539,260.2689249871937,263.95228729875447,0.049275357468995806,0.25
MAIN,1.5,0.7,100,rate,HT,KS-2000,DEF-0.5,0.9625518730020589,0.962222212180857,0.9667992788279711,0.0,0.9191862195851306,0.9232422679017659,372.52843208992897,388.02900756375396,0.10287352958292789,0.5
MAIN,1.5,0.7,100,rate,HT,KS-2000,DEF-0.75,0.9381246875537284,0.9376803717486446,0.9417029637375414,0.0,0.8958595471458283,0.8992766119817964,655.0780249282084,732.2305541949486,0.16395226461367274,0.75
MAIN,1.5,0.7,100,rate,HT,KS-2000,RA-EST,0.9297075492438416,0.9294328180942573,0.9311667966573132,0.0,0.8878216244532469,0.8892151286903173,2712.3118707985295,6483.125090534352,0.24169051023427157,1.0
MAIN,1.5,0.7,100,rate,HT,MIS-G-10000,DEF-0.0,1.0471259521741185,1.0471259521741185,1.0471259521741185,1.0,0.9999499999999995,0.9999499999999995,200.0,200.0,0.0,0.0
MAIN,1.5,0.7,100,rate,HT,MIS-G-10000,DEF-0.25,1.0076732499818533,1.0076249534702852,1.0088792112279448,1.0,0.9622747523612171,0.9634263816809999,250.67751123828253,251.6850378062711,0.04371333637553275,0.25
MAIN,1.5,0.7,100,rate,HT,MIS-G-10000,DEF-0.5,0.9772304311647503,0.9771586860175844,0.979016378218676,0.0,0.9332034676576361,0.9349089528028236,335.753192567746,339.3926559718573,0.09077056690127683,0.5
MAIN,1.5,0.7,100,rate,HT,MIS-G-10000,DEF-0.75,0.9568443862236649,0.9567935039508554,0.9584063937752799,0.0,0.9137358710456779,0.9152275057893251,508.2418185955141,520.9257652508569,0.14305196546142987,0.75
MAIN,1.5,0.7,100,rate,HT,MIS-G-10000,RA-EST,0.9488479808903927,0.9488057841412036,0.949050544086662,0.0,0.9060997261326389,0.9062931632904985,1045.1981429083112,1119.973854850322,0.20450536399841213,1.0
MAIN,1.5,0.7,100,rate,HT,MIS-G-2000,DEF-0.0,1.0471259521741185,1.0471259521741185,1.0471259521741185,1.0,0.9999499999999995,0.9999499999999995,200.0,200.0,0.0,0.0
MAIN,1.5,0.7,100,rate,HT,MIS-G-2000,DEF-0.25,1.007660569488073,1.007797128560097,1.0099862400124493,1.0,0.9622626431591396,0.9644835357232304,250.50178083416634,252.843465205094,0.043557507934498946,0.25
MAIN,1.5,0.7,100,rate,HT,MIS-G-2000,DEF-0.5,0.9772768076137105,0.9774508371367507,0.9806176217538749,0.0,0.9332477547178903,0.9364380558392802,335.12343152266817,343.63879675396674,0.09045054462513724,0.5
MAIN,1.5,0.7,100,rate,HT,MIS-G-2000,DEF-0.75,0.9570564759842588,0.9571446857257777,0.9598879480167416,0.0,0.9139384055695007,0.9166423118694091,506.08241396976473,536.1791775072066,0.1425781219394212,0.75
MAIN,1.5,0.7,100,rate,HT,MIS-G-2000,RA-EST,0.9494317638779128,0.9491742190508685,0.9504627321520117,0.0,0.9066572080641666,0.9076417283346697,1033.1108911054807,1219.4186153991643,0.20398430717489324,1.0
MAIN,1.5,0.7,100,rate,HT,MIS-I-2000,DEF-0.0,1.0471259521741185,1.0471259521741185,1.0471259521741185,1.0,0.9999499999999995,0.9999499999999995,200.0,200.0,0.0,0.0
MAIN,1.5,0.7,100,rate,HT,MIS-I-2000,DEF-0.25,1.0001471630353378,1.0000260714584597,1.0031093489437455,0.51,0.9550877366764826,0.9579164678266963,250.71933642147678,253.26849628060535,0.04872526130317602,0.25
MAIN,1.5,0.7,100,rate,HT,MIS-I-2000,DEF-0.5,0.9640454781441157,0.9638276671758526,0.9683306960681289,0.0,0.9206125336390406,0.9247046905130251,335.9033058676108,345.21352252601923,0.10172100425721489,0.5
MAIN,1.5,0.7,100,rate,HT,MIS-I-2000,DEF-0.75,0.9403261405098461,0.9401121297878354,0.9440944159932716,0.0,0.8979618184904544,0.9015603226263015,508.7581143247381,541.9652192482898,0.16194134634264598,0.75
MAIN,1.5,0.7,100,rate,HT,MIS-I-2000,RA-EST,0.9326707320990412,0.9323479802015178,0.9345636465733269,0.0,0.8906513076350119,0.8924589410191641,1048.115506499007,1260.214354340027,0.23530134770587413,1.0
MAIN,1.5,0.7,400,dollars,DIFF,COR-10000,DEF-0.0,2.737008999882321,2.7364656883681775,2.7387033020352907,1.0,0.9999499999999999,0.9999500000000001,50.0,50.0,0.0,0.0
MAIN,1.5,0.7,400,dollars,DIFF,COR-10000,DEF-0.25,1.3917323769925352,1.3913623250838547,1.3978121918139172,1.0,0.5084613754233827,0.5106882234344803,66.62183180756864,66.63545810215288,0.2547207453785191,0.25
MAIN,1.5,0.7,400,dollars,DIFF,COR-10000,DEF-0.5,1.0706718460935643,1.0704698567661173,1.0747852145968104,1.0,0.391163774869076,0.39258824621975963,99.79851414202197,99.85969282329246,0.48194462527264315,0.5
MAIN,1.5,0.7,400,dollars,DIFF,COR-10000,DEF-0.75,0.9197057333407632,0.9196765420842252,0.9221212405974425,0.0,0.3360091639155079,0.3369100942089521,198.79593689056236,199.16051266238506,0.7758682725444176,0.75
MAIN,1.5,0.7,400,dollars,DIFF,COR-10000,RA-EST,0.8590163318745375,0.8588811461842265,0.859661370715257,0.0,0.31383659450776286,0.31407256784447146,24765.661351229905,35586.105981433924,1.6600921289438983,1.0
MAIN,1.5,0.7,400,dollars,DIFF,COR-2000,DEF-0.0,2.741061928126456,2.7381131995214423,2.7510122761674247,1.0,0.9999499999999999,0.9999500000000001,50.0,50.0,0.0,0.0
MAIN,1.5,0.7,400,dollars,DIFF,COR-2000,DEF-0.25,1.392394320217424,1.391014650482104,1.4068438840707373,1.0,0.5079534891223182,0.5129978887328777,66.62463500333408,66.6509316720094,0.25518834609773494,0.25
MAIN,1.5,0.7,400,dollars,DIFF,COR-2000,DEF-0.5,1.071313594011404,1.0704332157580048,1.0812297219446518,1.0,0.3908217575998698,0.39408969406514704,99.81109571393378,99.92922594517923,0.48290080860882123,0.5
MAIN,1.5,0.7,400,dollars,DIFF,COR-2000,DEF-0.75,0.9206665467064248,0.9202503209405857,0.9260755709963476,0.0,0.33586493274990836,0.33781709752491756,198.87084034716554,199.57595611696797,0.7780164507661381,0.75
MAIN,1.5,0.7,400,dollars,DIFF,COR-2000,RA-EST,0.8614520730977224,0.8604446289613517,0.8640597666417886,0.0,0.31426318345161347,0.31544961001690164,26418.44064821973,70624.66721497437,1.667164665755248,1.0
MAIN,1.5,0.7,400,dollars,DIFF,COR-500,DEF-0.0,2.7600341039763334,2.746916691246083,2.799887611751097,1.0,0.9999499999999999,0.9999500000000001,50.0,50.0,0.0,0.0
MAIN,1.5,0.7,400,dollars,DIFF,COR-500,DEF-0.25,1.4025177723433686,1.3986863808908332,1.4323247122358678,1.0,0.5082108999340202,0.5188189069315295,66.63124224180996,66.66483303679735,0.2549012888610488,0.25
MAIN,1.5,0.7,400,dollars,DIFF,COR-500,DEF-0.5,1.0794698067629174,1.0773571444384724,1.0993990795247932,1.0,0.39115661778303923,0.3988087767947087,99.84075940096616,99.99174911948998,0.48248471246525626,0.5
MAIN,1.5,0.7,400,dollars,DIFF,COR-500,DEF-0.75,0.9288627919804472,0.9261750655043763,0.9435594681346042,0.005,0.3365744457025853,0.3419940652512399,199.04759112363578,199.95050288537706,0.7773375564039005,0.75
MAIN,1.5,0.7,400,dollars,DIFF,COR-500,RA-EST,0.8824469548092521,0.8666800929845793,0.8995341880584071,0.02,0.31964627383078154,0.3256482243809019,31364.34881341421,605987.0119687096,1.6926066380044933,1.0
MAIN,1.5,0.7,400,dollars,DIFF,KS-2000,DEF-0.0,2.740628359475553,2.738329989594564,2.7498550028883146,1.0,0.9999499999999999,0.9999500000000001,50.0,50.0,0.0,0.0
MAIN,1.5,0.7,400,dollars,DIFF,KS-2000,DEF-0.25,1.395000809004888,1.3939838869691548,1.411504654452394,1.0,0.5089837479481776,0.5142303527110289,66.61832183692431,66.64992253174873,0.2542929019713138,0.25
MAIN,1.5,0.7,400,dollars,DIFF,KS-2000,DEF-0.5,1.0732208349191847,1.0729305926250343,1.0835133559937635,1.0,0.3915787674934997,0.3949933561289807,99.78276333480129,99.92468926475973,0.48123963772094036,0.5
MAIN,1.5,0.7,400,dollars,DIFF,KS-2000,DEF-0.75,0.9218820206815731,0.9216159221462201,0.9276935203715292,0.0,0.3363611483633171,0.3383085771787137,198.7022185330288,199.5488159127524,0.7741408462012175,0.75
MAIN,1.5,0.7,400,dollars,DIFF,KS-2000,RA-EST,0.861381016352768,0.8606591560858154,0.8640909939882702,0.0,0.31428682267035496,0.3156575814648447,22966.412892655346,66421.53680124914,1.6563160555582885,1.0
MAIN,1.5,0.7,400,dollars,DIFF,MIS-G-10000,DEF-0.0,2.712113068300186,2.7115802211733397,2.7137358217289758,1.0,0.9999499999999999,0.9999500000000001,50.0,50.0,0.0,0.0
MAIN,1.5,0.7,400,dollars,DIFF,MIS-G-10000,DEF-0.25,1.4183356090442012,1.4183324194913447,1.4242681262053398,1.0,0.5229378897444389,0.5251312446474194,66.57983323943122,66.58454588984877,0.24950866825753656,0.25
MAIN,1.5,0.7,400,dollars,DIFF,MIS-G-10000,DEF-0.5,1.101076831531042,1.1011431620542735,1.1050927090302474,1.0,0.40596508717879426,0.40753357727581774,99.61026483863796,99.63136468288073,0.47230814966952167,0.5
MAIN,1.5,0.7,400,dollars,DIFF,MIS-G-10000,DEF-0.75,0.951671791172084,0.9516922814387683,0.9539678458279743,0.0,0.35087960061894513,0.35178749485128047,197.67967527452805,197.80437578987912,0.757746050573145,0.75
MAIN,1.5,0.7,400,dollars,DIFF,MIS-G-10000,RA-EST,0.892968907163997,0.8929143891273226,0.8933131854629561,0.0,0.3292357313596444,0.32937586324309104,12779.224859419543,13513.54040159215,1.5355650446029006,1.0
MAIN,1.5,0.7,400,dollars,DIFF,MIS-G-2000,DEF-0.0,2.716610057753905,2.713233334707667,2.7247798844418747,1.0,0.9999499999999999,0.9999500000000001,50.0,50.0,0.0,0.0
MAIN,1.5,0.7,400,dollars,DIFF,MIS-G-2000,DEF-0.25,1.4207553334903105,1.4189440889289782,1.4390562514051504,1.0,0.5229726466900901,0.5294302470997542,66.5800106855834,66.58930892480285,0.24933218941194357,0.25
MAIN,1.5,0.7,400,dollars,DIFF,MIS-G-2000,DEF-0.5,1.102597413394839,1.1015093020575595,1.1149524075256045,1.0,0.4058612030435777,0.41005392467161217,99.61105920657454,99.65269617352546,0.47205505697619443,0.5
MAIN,1.5,0.7,400,dollars,DIFF,MIS-G-2000,DEF-0.75,0.9526545937745234,0.9518809929577221,0.9600246978472521,0.0,0.350667603168613,0.352936480657951,197.6843681147018,197.9305518114322,0.7573595426716306,0.75
MAIN,1.5,0.7,400,dollars,DIFF,MIS-G-2000,RA-EST,0.8935415229792063,0.8932487773859854,0.8946216764657715,0.0,0.32890667873644036,0.32954171521978426,12805.427921419143,14346.845611764484,1.5352645614008384,1.0
MAIN,1.5,0.7,400,dollars,DIFF,MIS-I-2000,DEF-0.0,2.748384615729669,2.7460767179706362,2.756844082836806,1.0,0.9999499999999999,0.9999500000000001,50.0,50.0,0.0,0.0
MAIN,1.5,0.7,400,dollars,DIFF,MIS-I-2000,DEF-0.25,1.4022163646666324,1.4004380316889233,1.4186579118659346,1.0,0.510176176047734,0.5159439431331128,66.59720957602916,66.60662738339516,0.25224997818049055,0.25
MAIN,1.5,0.7,400,dollars,DIFF,MIS-I-2000,DEF-0.5,1.080224397398041,1.0791983273844745,1.0915372158125412,1.0,0.3930241507994075,0.3970097397687984,99.68809301668418,99.73030898693376,0.47656043267931825,0.5
MAIN,1.5,0.7,400,dollars,DIFF,MIS-I-2000,DEF-0.75,0.9286846190886939,0.9285151216751658,0.9350039384792312,0.0,0.3378881841704014,0.3401420651917381,198.14016004160544,198.39053508609442,0.7642555721086807,0.75
MAIN,1.5,0.7,400,dollars,DIFF,MIS-I-2000,RA-EST,0.8672008480767377,0.8667982786157074,0.8700001436771194,0.0,0.3155171884536942,0.3167067471299131,15980.420296362301,18489.73538126305,1.5579604712424833,1.0
MAIN,1.5,0.7,400,dollars,HT,COR-10000,DEF-0.0,18.32215560793944,18.32215560793944,18.32215560793944,1.0,0.9999499999999999,0.9999499999999999,50.0,50.0,0.0,0.0
MAIN,1.5,0.7,400,dollars,HT,COR-10000,DEF-0.25,5.041734882933922,5.041850517261281,5.048788386135669,1.0,0.27515773275089844,0.27554268475531923,66.64047223878721,66.64244064307069,0.2887577938172268,0.25
MAIN,1.5,0.7,400,dollars,HT,COR-10000,DEF-0.5,2.518049451362236,2.518152217502535,2.5233092489177844,1.0,0.13742507174202742,0.13771213046362193,99.8822176317949,99.8910620678056,0.5418025089817194,0.5
MAIN,1.5,0.7,400,dollars,HT,COR-10000,DEF-0.75,1.3933855933240866,1.3934079458745323,1.3970281862492695,1.0,0.07604541484412797,0.0762442130026786,199.29496660083782,199.34779340758632,0.8825880872751286,0.75
MAIN,1.5,0.7,400,dollars,HT,COR-10000,RA-EST,0.924087090874211,0.9239876506984604,0.9245024371974041,0.0,0.05043297886408396,0.050455646805824234,42401.17564097065,45847.695188610596,2.206860611833316,1.0
MAIN,1.5,0.7,400,dollars,HT,COR-2000,DEF-0.0,18.32215560793944,18.32215560793944,18.32215560793944,1.0,0.9999499999999999,0.9999499999999999,50.0,50.0,0.0,0.0
MAIN,1.5,0.7,400,dollars,HT,COR-2000,DEF-0.25,5.042482412751936,5.043583273394743,5.056099902540403,1.0,0.2751985299396964,0.2759417180888068,66.64031849501046,66.64409187129199,0.28869238306753753,0.25
MAIN,1.5,0.7,400,dollars,HT,COR-2000,DEF-0.5,2.51885271754829,2.519776141576933,2.5292484214864963,1.0,0.13746891079895568,0.13803626675725267,99.88152687405787,99.89848217314157,0.5417074849330887,0.5
MAIN,1.5,0.7,400,dollars,HT,COR-2000,DEF-0.75,1.3943054021681085,1.3948744062050338,1.4014691239511132,1.0,0.07609561433338353,0.0764865816273089,199.2908415687255,199.3921272373333,0.8823426604669633,0.75
MAIN,1.5,0.7,400,dollars,HT,COR-2000,RA-EST,0.925617310936903,0.9250453770555724,0.9275641472168031,0.0,0.05051649215719374,0.050622742697782025,42153.665391263115,49202.435192714,2.206110372707046,1.0
MAIN,1.5,0.7,400,dollars,HT,COR-500,DEF-0.0,18.32215560793944,18.32215560793944,18.32215560793944,1.0,0.9999499999999999,0.9999499999999999,50.0,50.0,0.0,0.0
MAIN,1.5,0.7,400,dollars,HT,COR-500,DEF-0.25,5.047373929333538,5.049193996484996,5.080863891609857,1.0,0.27546548935814236,0.2772932376042982,66.64151287074768,66.65075018722553,0.28868421587607584,0.25
MAIN,1.5,0.7,400,dollars,HT,COR-500,DEF-0.5,2.5237935403394527,2.52307961756988,2.5484068979574923,1.0,0.1377385611531903,0.13908185980629714,99.88689327071131,99.92841002680477,0.5419351135620187,0.5
MAIN,1.5,0.7,400,dollars,HT,COR-500,DEF-0.75,1.400069161449214,1.39800650068441,1.418702998473152,1.0,0.07641017727108962,0.07742713759665376,199.3228913430363,199.57107430501247,0.8830162921518416,0.75
MAIN,1.5,0.7,400,dollars,HT,COR-500,RA-EST,0.9448941964574997,0.9288149806913595,0.943073977666313,0.015,0.0515685474987589,0.05146920723448025,44156.26198198869,69793.17260496384,2.2220708812348535,1.0
MAIN,1.5,0.7,400,dollars,HT,KS-2000,DEF-0.0,18.32215560793944,18.32215560793944,18.32215560793944,1.0,0.9999499999999999,0.9999499999999999,50.0,50.0,0.0,0.0
MAIN,1.5,0.7,400,dollars,HT,KS-2000,DEF-0.25,5.042672367525791,5.042811346377296,5.059675862188565,1.0,0.2752088969118028,0.27613687966950146,66.64091630654505,66.64471603438834,0.28877099554045194,0.25
MAIN,1.5,0.7,400,dollars,HT,KS-2000,DEF-0.5,2.518868283468688,2.51894510718086,2.5310292840256476,1.0,0.13746976032465752,0.13813345911464392,99.88421282633303,99.90128715902668,0.5418927671153176,0.5
MAIN,1.5,0.7,400,dollars,HT,KS-2000,DEF-0.75,1.3942333792501567,1.3939664404910932,1.4023208023790892,1.0,0.07609168361047368,0.07653306283084618,199.30688204206092,199.40888995721008,0.88275614212708,0.75
MAIN,1.5,0.7,400,dollars,HT,KS-2000,RA-EST,0.9256623659788203,0.925190368471104,0.9273322096930992,0.0,0.05051895108124883,0.050610084475038446,43132.69416785797,50601.97216111926,2.210690618135664,1.0
MAIN,1.5,0.7,400,dollars,HT,MIS-G-10000,DEF-0.0,18.32215560793944,18.32215560793944,18.32215560793944,1.0,0.9999499999999999,0.9999499999999999,50.0,50.0,0.0,0.0
