dgp,sigma,prevalence,info,rep,n_pos,degenerate,rank_deficient,separated,sm_warning,converged,max_abs_beta,fallback,strata_all_pos,strata_all_neg
STRATCAP,0.75,0.05,STRAT-2000,89,89,False,False,False,,True,4.157319361383447,False,0.0,0.0
STRATCAP,0.75,0.05,STRAT-2000,90,98,False,False,False,,True,3.806662489770355,False,0.0,0.0
STRATCAP,0.75,0.05,STRAT-2000,91,115,False,False,False,,True,3.656323978829409,False,0.0,0.0
STRATCAP,0.75,0.05,STRAT-2000,92,87,False,False,False,,True,3.8334606829250224,False,0.0,0.0
STRATCAP,0.75,0.05,STRAT-2000,93,102,False,False,False,,True,3.896706301316252,False,0.0,0.0
STRATCAP,0.75,0.05,STRAT-2000,94,103,False,False,False,,True,3.5866885131559174,False,0.0,0.0
STRATCAP,0.75,0.05,STRAT-2000,95,101,False,False,False,,True,3.8791818992388856,False,0.0,0.0
STRATCAP,0.75,0.05,STRAT-2000,96,110,False,False,False,,True,3.8213686371600075,False,0.0,0.0
STRATCAP,0.75,0.05,STRAT-2000,97,103,False,False,False,,True,3.72488989163699,False,0.0,0.0
STRATCAP,0.75,0.05,STRAT-2000,98,90,False,False,False,,True,4.009701919068011,False,0.0,0.0
STRATCAP,0.75,0.05,STRAT-2000,99,101,False,False,False,,True,3.942847363628531,False,0.0,0.0
STRATCAP,0.75,0.05,STRAT-2000,100,91,False,False,False,,True,3.9407724187141544,False,0.0,0.0
STRATCAP,0.75,0.05,STRAT-2000,101,101,False,False,False,,True,3.5788785588461964,False,0.0,0.0
STRATCAP,0.75,0.05,STRAT-2000,102,108,False,False,False,,True,3.507390883609608,False,0.0,0.0
STRATCAP,0.75,0.05,STRAT-2000,103,91,False,False,False,,True,3.9056024376252463,False,0.0,0.0
STRATCAP,0.75,0.05,STRAT-2000,104,101,False,False,False,,True,3.6375861597263874,False,0.0,0.0
STRATCAP,0.75,0.05,STRAT-2000,105,86,False,False,False,,True,3.8082485329259472,False,0.0,0.0
STRATCAP,0.75,0.05,STRAT-2000,106,89,False,False,False,,True,3.5726576989767387,False,0.0,0.0
STRATCAP,0.75,0.05,STRAT-2000,107,100,False,False,False,,True,4.077537443905702,False,0.0,0.0
STRATCAP,0.75,0.05,STRAT-2000,108,105,False,False,False,,True,3.7946862987236183,False,0.0,0.0
STRATCAP,0.75,0.05,STRAT-2000,109,89,False,False,False,,True,3.8767943135443925,False,0.0,0.0
STRATCAP,0.75,0.05,STRAT-2000,110,115,False,False,False,,True,3.5079083364034704,False,0.0,0.0
STRATCAP,0.75,0.05,STRAT-2000,111,104,False,False,False,,True,3.8647701205776106,False,0.0,0.0
STRATCAP,0.75,0.05,STRAT-2000,112,86,False,False,False,,True,3.9592246069124206,False,0.0,0.0
STRATCAP,0.75,0.05,STRAT-2000,113,105,False,False,False,,True,3.522378042232941,False,0.0,0.0
STRATCAP,0.75,0.05,STRAT-2000,114,104,False,False,False,,True,3.8438234699605727,False,0.0,0.0
STRATCAP,0.75,0.05,STRAT-2000,115,93,False,False,False,,True,3.5932751133323793,False,0.0,0.0
STRATCAP,0.75,0.05,STRAT-2000,116,88,False,False,False,,True,3.9435216724875435,False,0.0,0.0
STRATCAP,0.75,0.05,STRAT-2000,117,97,False,False,False,,True,3.7416300194994796,False,0.0,0.0
STRATCAP,0.75,0.05,STRAT-2000,118,93,False,False,False,,True,3.9031840567609812,False,0.0,0.0
STRATCAP,0.75,0.05,STRAT-2000,119,111,False,False,False,,True,3.694508741194902,False,0.0,0.0
STRATCAP,0.75,0.05,STRAT-2000,120,97,False,False,False,,True,3.7760396295563448,False,0.0,0.0
STRATCAP,0.75,0.05,STRAT-2000,121,95,False,False,False,,True,3.777900305010686,False,0.0,0.0
STRATCAP,0.75,0.05,STRAT-2000,122,96,False,False,False,,True,3.560098664209986,False,0.0,0.0
STRATCAP,0.75,0.05,STRAT-2000,123,103,False,False,False,,True,3.855859571544565,False,0.0,0.0
STRATCAP,0.75,0.05,STRAT-2000,124,99,False,False,False,,True,3.8229893830577266,False,0.0,0.0
STRATCAP,0.75,0.05,STRAT-2000,125,90,False,False,False,,True,3.871201010907877,False,0.0,0.0
STRATCAP,0.75,0.05,STRAT-2000,126,94,False,False,False,,True,3.62231868748055,False,0.0,0.0
STRATCAP,0.75,0.05,STRAT-2000,127,89,False,False,False,,True,4.031017428270819,False,0.0,0.0
STRATCAP,0.75,0.05,STRAT-2000,128,100,False,False,False,,True,3.6873157321377636,False,0.0,0.0
STRATCAP,0.75,0.05,STRAT-2000,129,107,False,False,False,,True,3.4515735889824124,False,0.0,0.0
STRATCAP,0.75,0.05,STRAT-2000,130,107,False,False,False,,True,3.5385409431474866,False,0.0,0.0
STRATCAP,0.75,0.05,STRAT-2000,131,115,False,False,False,,True,3.604538305595845,False,0.0,0.0
STRATCAP,0.75,0.05,STRAT-2000,132,99,False,False,False,,True,3.6279707009000783,False,0.0,0.0
STRATCAP,0.75,0.05,STRAT-2000,133,108,False,False,False,,True,3.8342616441212303,False,0.0,0.0
STRATCAP,0.75,0.05,STRAT-2000,134,92,False,False,False,,True,4.194428020779041,False,0.0,0.0
STRATCAP,0.75,0.05,STRAT-2000,135,106,False,False,False,,True,3.9285523073793773,False,0.0,0.0
STRATCAP,0.75,0.05,STRAT-2000,136,99,False,False,False,,True,3.8390539855615535,False,0.0,0.0
STRATCAP,0.75,0.05,STRAT-2000,137,90,False,False,False,,True,4.128669304763148,False,0.0,0.0
STRATCAP,0.75,0.05,STRAT-2000,138,86,False,False,False,,True,4.041455098301713,False,0.0,0.0
STRATCAP,0.75,0.05,STRAT-2000,139,91,False,False,False,,True,3.95284499994838,False,0.0,0.0
STRATCAP,0.75,0.05,STRAT-2000,140,107,False,False,False,,True,3.954443721312095,False,0.0,0.0
STRATCAP,0.75,0.05,STRAT-2000,141,79,False,False,False,,True,3.928552307379392,False,0.0,0.0
STRATCAP,0.75,0.05,STRAT-2000,142,106,False,False,False,,True,3.6723371312446003,False,0.0,0.0
STRATCAP,0.75,0.05,STRAT-2000,143,118,False,False,False,,True,3.689685580719468,False,0.0,0.0
STRATCAP,0.75,0.05,STRAT-2000,144,104,False,False,False,,True,3.80824853292594,False,0.0,0.0
STRATCAP,0.75,0.05,STRAT-2000,145,85,False,False,False,,True,3.96700513984546,False,0.0,0.0
STRATCAP,0.75,0.05,STRAT-2000,146,99,False,False,False,,True,3.585897060800474,False,0.0,0.0
STRATCAP,0.75,0.05,STRAT-2000,147,96,False,False,False,,True,3.6715425344606447,False,0.0,0.0
STRATCAP,0.75,0.05,STRAT-2000,148,100,False,False,False,,True,3.6219852191695336,False,0.0,0.0
STRATCAP,0.75,0.05,STRAT-2000,149,98,False,False,False,,True,3.8807704619240533,False,0.0,0.0
STRATCAP,0.75,0.05,STRAT-2000,150,92,False,False,False,,True,3.791996074811081,False,0.0,0.0
STRATCAP,0.75,0.05,STRAT-2000,151,83,False,False,False,,True,3.642359438479034,False,0.0,0.0
STRATCAP,0.75,0.05,STRAT-2000,152,97,False,False,False,,True,3.750720374478823,False,0.0,0.0
STRATCAP,0.75,0.05,STRAT-2000,153,91,False,False,False,,True,4.214075018162808,False,0.0,0.0
STRATCAP,0.75,0.05,STRAT-2000,154,75,False,False,False,,True,4.043051267834567,False,0.0,0.0
STRATCAP,0.75,0.05,STRAT-2000,155,105,False,False,False,,True,3.66995144422841,False,0.0,0.0
STRATCAP,0.75,0.05,STRAT-2000,156,86,False,False,False,,True,3.6929036044136536,False,0.0,0.0
STRATCAP,0.75,0.05,STRAT-2000,157,110,False,False,False,,True,3.823798772013288,False,0.0,0.0
STRATCAP,0.75,0.05,STRAT-2000,158,99,False,False,False,,True,3.8983296782961308,False,0.0,0.0
STRATCAP,0.75,0.05,STRAT-2000,159,113,False,False,False,,True,3.603737985426233,False,0.0,0.0
STRATCAP,0.75,0.05,STRAT-2000,160,98,False,False,False,,True,3.8042786984150387,False,0.0,0.0
STRATCAP,0.75,0.05,STRAT-2000,161,90,False,False,False,,True,3.8885496492425005,False,0.0,0.0
STRATCAP,0.75,0.05,STRAT-2000,162,96,False,False,False,,True,3.691220461815924,False,0.0,0.0
STRATCAP,0.75,0.05,STRAT-2000,163,111,False,False,False,,True,3.7004785899572856,False,0.0,0.0
STRATCAP,0.75,0.05,STRAT-2000,164,100,False,False,False,,True,3.7978939999503707,False,0.0,0.0
STRATCAP,0.75,0.05,STRAT-2000,165,114,False,False,False,,True,3.8342616441212476,False,0.0,0.0
STRATCAP,0.75,0.05,STRAT-2000,166,92,False,False,False,,True,3.7360810555982398,False,0.0,0.0
STRATCAP,0.75,0.05,STRAT-2000,167,100,False,False,False,,True,4.016383020752394,False,0.0,0.0
STRATCAP,0.75,0.05,STRAT-2000,168,98,False,False,False,,True,3.742420221041935,False,0.0,0.0
STRATCAP,0.75,0.05,STRAT-2000,169,94,False,False,False,,True,3.697711305981784,False,0.0,0.0
STRATCAP,0.75,0.05,STRAT-2000,170,97,False,False,False,,True,3.789227427948224,False,0.0,0.0
STRATCAP,0.75,0.05,STRAT-2000,171,109,False,False,False,,True,3.5481795719802256,False,0.0,0.0
STRATCAP,0.75,0.05,STRAT-2000,172,106,False,False,False,,True,3.876794313544442,False,0.0,0.0
STRATCAP,0.75,0.05,STRAT-2000,173,96,False,False,False,,True,3.7922737523182573,False,0.0,0.0
STRATCAP,0.75,0.05,STRAT-2000,174,96,False,False,False,,True,3.8161412337248697,False,0.0,0.0
STRATCAP,0.75,0.05,STRAT-2000,175,100,False,False,False,,True,3.8115886081063657,False,0.0,0.0
STRATCAP,0.75,0.05,STRAT-2000,176,111,False,False,False,,True,3.3412992400806263,False,0.0,0.0
STRATCAP,0.75,0.05,STRAT-2000,177,105,False,False,False,,True,3.5827016110138135,False,0.0,0.0
STRATCAP,0.75,0.05,STRAT-2000,178,101,False,False,False,,True,3.595699356940845,False,0.0,0.0
STRATCAP,0.75,0.05,STRAT-2000,179,93,False,False,False,,True,3.7914682750293984,False,0.0,0.0
STRATCAP,0.75,0.05,STRAT-2000,180,83,False,False,False,,True,3.9096201208118426,False,0.0,0.0
STRATCAP,0.75,0.05,STRAT-2000,181,87,False,False,False,,True,3.8958936234982575,False,0.0,0.0
STRATCAP,0.75,0.05,STRAT-2000,182,94,False,False,False,,True,4.056516817831148,False,0.0,0.0
STRATCAP,0.75,0.05,STRAT-2000,183,100,False,False,False,,True,4.151826997635447,False,0.0,0.0
STRATCAP,0.75,0.05,STRAT-2000,184,93,False,False,False,,True,3.3961848398386363,False,0.0,0.0
STRATCAP,0.75,0.05,STRAT-2000,185,102,False,False,False,,True,3.7048797954603625,False,0.0,0.0
STRATCAP,0.75,0.05,STRAT-2000,186,99,False,False,False,,True,3.875997183171365,False,0.0,0.0
STRATCAP,0.75,0.05,STRAT-2000,187,99,False,False,False,,True,3.9946042941964395,False,0.0,0.0
STRATCAP,0.75,0.05,STRAT-2000,188,105,False,False,False,,True,3.6755092195507455,False,0.0,0.0
STRATCAP,0.75,0.05,STRAT-2000,189,101,False,False,False,,True,3.545778610443978,False,0.0,0.0
STRATCAP,0.75,0.05,STRAT-2000,190,87,False,False,False,,True,3.622318687480519,False,0.0,0.0
STRATCAP,0.75,0.05,STRAT-2000,191,97,False,False,False,,True,3.9302557736891983,False,0.0,0.0
STRATCAP,0.75,0.05,STRAT-2000,192,101,False,False,False,,True,3.587595584887416,False,0.0,0.0
STRATCAP,0.75,0.05,STRAT-2000,193,94,False,False,False,,True,3.833460682925022,False,0.0,0.0
STRATCAP,0.75,0.05,STRAT-2000,194,92,False,False,False,,True,3.6423594384790507,False,0.0,0.0
STRATCAP,0.75,0.05,STRAT-2000,195,81,False,False,False,,True,4.254824377100775,False,0.0,0.0
STRATCAP,0.75,0.05,STRAT-2000,196,110,False,False,False,,True,3.7801229345357195,False,0.0,0.0
STRATCAP,0.75,0.05,STRAT-2000,197,105,False,False,False,,True,3.6188356102726913,False,0.0,0.0
STRATCAP,0.75,0.05,STRAT-2000,198,101,False,False,False,,True,3.8106228909864113,False,0.0,0.0
STRATCAP,0.75,0.05,STRAT-2000,199,100,False,False,False,,True,3.8542309066894007,False,0.0,0.0
STRATCAP,0.75,0.25,STRAT-2000,0,477,False,False,False,,True,2.5802168295908716,False,0.0,0.0
STRATCAP,0.75,0.25,STRAT-2000,1,493,False,False,False,,True,2.8835672302004474,False,0.0,0.0
STRATCAP,0.75,0.25,STRAT-2000,2,521,False,False,False,,True,3.036631934960789,False,0.0,0.0
STRATCAP,0.75,0.25,STRAT-2000,3,502,False,False,False,,True,3.1231480321024914,False,0.0,0.0
STRATCAP,0.75,0.25,STRAT-2000,4,489,False,False,False,,True,3.0483010042264556,False,0.0,0.0
STRATCAP,0.75,0.25,STRAT-2000,5,484,False,False,False,,True,3.5544259775143794,False,0.0,0.0
STRATCAP,0.75,0.25,STRAT-2000,6,521,False,False,False,,True,2.9357041999570024,False,0.0,0.0
STRATCAP,0.75,0.25,STRAT-2000,7,485,False,False,False,,True,2.4234432345624097,False,0.0,0.0
STRATCAP,0.75,0.25,STRAT-2000,8,474,False,False,False,,True,3.046882655719644,False,0.0,0.0
STRATCAP,0.75,0.25,STRAT-2000,9,537,False,False,False,,True,3.569661903710234,False,0.0,0.0
STRATCAP,0.75,0.25,STRAT-2000,10,483,False,False,False,,True,4.2143227177019265,False,0.0,0.0
STRATCAP,0.75,0.25,STRAT-2000,11,479,False,False,False,,True,4.216125641900565,False,0.0,0.0
STRATCAP,0.75,0.25,STRAT-2000,12,501,False,False,False,,True,3.052795574174412,False,0.0,0.0
STRATCAP,0.75,0.25,STRAT-2000,13,498,False,False,False,,True,3.241339563869571,False,0.0,0.0
STRATCAP,0.75,0.25,STRAT-2000,14,499,False,False,False,,True,2.7405628543758267,False,0.0,0.0
STRATCAP,0.75,0.25,STRAT-2000,15,501,False,False,False,,True,3.743541403009915,False,0.0,0.0
STRATCAP,0.75,0.25,STRAT-2000,16,452,False,False,False,,True,2.3643446598874345,False,0.0,0.0
STRATCAP,0.75,0.25,STRAT-2000,17,499,False,False,False,,True,3.490613546383298,False,0.0,0.0
STRATCAP,0.75,0.25,STRAT-2000,18,525,False,False,False,,True,3.5903162210030364,False,0.0,0.0
STRATCAP,0.75,0.25,STRAT-2000,19,476,False,False,False,,True,2.7433701762380327,False,0.0,0.0
STRATCAP,0.75,0.25,STRAT-2000,20,489,False,False,False,,True,2.8222942182779485,False,0.0,0.0
STRATCAP,0.75,0.25,STRAT-2000,21,509,False,False,False,,True,2.9550612338210316,False,0.0,0.0
STRATCAP,0.75,0.25,STRAT-2000,22,482,False,False,False,,True,3.5010758654367717,False,0.0,0.0
STRATCAP,0.75,0.25,STRAT-2000,23,500,False,False,False,,True,3.4251996248774876,False,0.0,0.0
STRATCAP,0.75,0.25,STRAT-2000,24,503,False,False,False,,True,3.432142185511366,False,0.0,0.0
STRATCAP,0.75,0.25,STRAT-2000,25,516,False,False,False,,True,3.6114298726073097,False,0.0,0.0
STRATCAP,0.75,0.25,STRAT-2000,26,505,False,False,False,,True,2.547499499427558,False,0.0,0.0
STRATCAP,0.75,0.25,STRAT-2000,27,484,False,False,False,,True,2.644176435014221,False,0.0,0.0
STRATCAP,0.75,0.25,STRAT-2000,28,495,False,False,False,,True,3.003880802117402,False,0.0,0.0
STRATCAP,0.75,0.25,STRAT-2000,29,504,False,False,False,,True,2.669552630671463,False,0.0,0.0
STRATCAP,0.75,0.25,STRAT-2000,30,471,False,False,False,,True,3.4101161875246087,False,0.0,0.0
STRATCAP,0.75,0.25,STRAT-2000,31,501,False,False,False,,True,3.3379400906806307,False,0.0,0.0
STRATCAP,0.75,0.25,STRAT-2000,32,497,False,False,False,,True,2.838435288034419,False,0.0,0.0
STRATCAP,0.75,0.25,STRAT-2000,33,483,False,False,False,,True,2.523304818275028,False,0.0,0.0
STRATCAP,0.75,0.25,STRAT-2000,34,482,False,False,False,,True,3.720871369167438,False,0.0,0.0
STRATCAP,0.75,0.25,STRAT-2000,35,500,False,False,False,,True,3.80049840606474,False,0.0,0.0
STRATCAP,0.75,0.25,STRAT-2000,36,504,False,False,False,,True,2.4918996852784443,False,0.0,0.0
STRATCAP,0.75,0.25,STRAT-2000,37,472,False,False,False,,True,2.9488405951338157,False,0.0,0.0
STRATCAP,0.75,0.25,STRAT-2000,38,501,False,False,False,,True,3.134137522310257,False,0.0,0.0
STRATCAP,0.75,0.25,STRAT-2000,39,498,False,False,False,,True,3.3026512024240353,False,0.0,0.0
STRATCAP,0.75,0.25,STRAT-2000,40,514,False,False,False,,True,3.2880763591115896,False,0.0,0.0
STRATCAP,0.75,0.25,STRAT-2000,41,483,False,False,False,,True,3.490619046018452,False,0.0,0.0
STRATCAP,0.75,0.25,STRAT-2000,42,500,False,False,False,,True,3.145109674628568,False,0.0,0.0
STRATCAP,0.75,0.25,STRAT-2000,43,486,False,False,False,,True,2.8465662857896654,False,0.0,0.0
STRATCAP,0.75,0.25,STRAT-2000,44,514,False,False,False,,True,3.6166840655156953,False,0.0,0.0
STRATCAP,0.75,0.25,STRAT-2000,45,489,False,False,False,,True,2.5541578858268714,False,0.0,0.0
STRATCAP,0.75,0.25,STRAT-2000,46,514,False,False,False,,True,3.2933141603273945,False,0.0,0.0
STRATCAP,0.75,0.25,STRAT-2000,47,509,False,False,False,,True,3.1844022004227384,False,0.0,0.0
STRATCAP,0.75,0.25,STRAT-2000,48,513,False,False,False,,True,2.7480075740833003,False,0.0,0.0
STRATCAP,0.75,0.25,STRAT-2000,49,464,False,False,False,,True,3.3766944187163057,False,0.0,0.0
STRATCAP,0.75,0.25,STRAT-2000,50,472,False,False,False,,True,3.182288134486691,False,0.0,0.0
STRATCAP,0.75,0.25,STRAT-2000,51,487,False,False,False,,True,2.9984934349951176,False,0.0,0.0
STRATCAP,0.75,0.25,STRAT-2000,52,493,False,False,False,,True,3.328344508512231,False,0.0,0.0
STRATCAP,0.75,0.25,STRAT-2000,53,482,False,False,False,,True,2.7316919641562754,False,0.0,0.0
STRATCAP,0.75,0.25,STRAT-2000,54,523,False,False,False,,True,2.413744187862448,False,0.0,0.0
STRATCAP,0.75,0.25,STRAT-2000,55,520,False,False,False,,True,2.530214931378792,False,0.0,0.0
STRATCAP,0.75,0.25,STRAT-2000,56,474,False,False,False,,True,2.629407073781794,False,0.0,0.0
STRATCAP,0.75,0.25,STRAT-2000,57,498,False,False,False,,True,3.269930995668481,False,0.0,0.0
STRATCAP,0.75,0.25,STRAT-2000,58,533,False,False,False,,True,2.5199979695970742,False,0.0,0.0
STRATCAP,0.75,0.25,STRAT-2000,59,467,False,False,False,,True,2.9848057438263056,False,0.0,0.0
STRATCAP,0.75,0.25,STRAT-2000,60,485,False,False,False,,True,2.6482427790891245,False,0.0,0.0
STRATCAP,0.75,0.25,STRAT-2000,61,495,False,False,False,,True,3.1597717855104843,False,0.0,0.0
STRATCAP,0.75,0.25,STRAT-2000,62,508,False,False,False,,True,2.8459176646762825,False,0.0,0.0
STRATCAP,0.75,0.25,STRAT-2000,63,478,False,False,False,,True,2.276561319572532,False,0.0,0.0
STRATCAP,0.75,0.25,STRAT-2000,64,519,False,False,False,,True,2.8414464494589673,False,0.0,0.0
STRATCAP,0.75,0.25,STRAT-2000,65,458,False,False,False,,True,2.706461638415246,False,0.0,0.0
STRATCAP,0.75,0.25,STRAT-2000,66,485,False,False,False,,True,2.9744606190469907,False,0.0,0.0
STRATCAP,0.75,0.25,STRAT-2000,67,464,False,False,False,,True,2.8712905198177494,False,0.0,0.0
STRATCAP,0.75,0.25,STRAT-2000,68,503,False,False,False,,True,2.966562733948617,False,0.0,0.0
STRATCAP,0.75,0.25,STRAT-2000,69,521,False,False,False,,True,2.7841869262673686,False,0.0,0.0
STRATCAP,0.75,0.25,STRAT-2000,70,496,False,False,False,,True,3.9962195106753953,False,0.0,0.0
STRATCAP,0.75,0.25,STRAT-2000,71,485,False,False,False,,True,2.902503259951565,False,0.0,0.0
STRATCAP,0.75,0.25,STRAT-2000,72,539,False,False,False,,True,3.393605378877136,False,0.0,0.0
STRATCAP,0.75,0.25,STRAT-2000,73,489,False,False,False,,True,3.3268385419233595,False,0.0,0.0
STRATCAP,0.75,0.25,STRAT-2000,74,475,False,False,False,,True,2.842318199329524,False,0.0,0.0
STRATCAP,0.75,0.25,STRAT-2000,75,522,False,False,False,,True,3.7061122669065703,False,0.0,0.0
STRATCAP,0.75,0.25,STRAT-2000,76,498,False,False,False,,True,3.2519670794945497,False,0.0,0.0
STRATCAP,0.75,0.25,STRAT-2000,77,519,False,False,False,,True,3.189888287994952,False,0.0,0.0
STRATCAP,0.75,0.25,STRAT-2000,78,479,False,False,False,,True,3.065365965312183,False,0.0,0.0
STRATCAP,0.75,0.25,STRAT-2000,79,489,False,False,False,,True,2.9581475370233505,False,0.0,0.0
STRATCAP,0.75,0.25,STRAT-2000,80,484,False,False,False,,True,3.889291851757311,False,0.0,0.0
STRATCAP,0.75,0.25,STRAT-2000,81,509,False,False,False,,True,3.290785074507928,False,0.0,0.0
STRATCAP,0.75,0.25,STRAT-2000,82,502,False,False,False,,True,2.528475242641175,False,0.0,0.0
STRATCAP,0.75,0.25,STRAT-2000,83,472,False,False,False,,True,2.6333075097887755,False,0.0,0.0
STRATCAP,0.75,0.25,STRAT-2000,84,494,False,False,False,,True,3.5290717779714798,False,0.0,0.0
STRATCAP,0.75,0.25,STRAT-2000,85,530,False,False,False,,True,2.894677469605987,False,0.0,0.0
STRATCAP,0.75,0.25,STRAT-2000,86,535,False,False,False,,True,2.730883352398184,False,0.0,0.0
STRATCAP,0.75,0.25,STRAT-2000,87,545,False,False,False,,True,2.8672338197521663,False,0.0,0.0
STRATCAP,0.75,0.25,STRAT-2000,88,508,False,False,False,,True,2.6002113694276336,False,0.0,0.0
STRATCAP,0.75,0.25,STRAT-2000,89,530,False,False,False,,True,2.880747044520007,False,0.0,0.0
STRATCAP,0.75,0.25,STRAT-2000,90,485,False,False,False,,True,3.1843666203222565,False,0.0,0.0
STRATCAP,0.75,0.25,STRAT-2000,91,495,False,False,False,,True,2.740298921483987,False,0.0,0.0
STRATCAP,0.75,0.25,STRAT-2000,92,503,False,False,False,,True,3.4380967993100575,False,0.0,0.0
STRATCAP,0.75,0.25,STRAT-2000,93,489,False,False,False,,True,3.202817723990157,False,0.0,0.0
STRATCAP,0.75,0.25,STRAT-2000,94,503,False,False,False,,True,3.000609250632917,False,0.0,0.0
STRATCAP,0.75,0.25,STRAT-2000,95,516,False,False,False,,True,3.6464911678331715,False,0.0,0.0
STRATCAP,0.75,0.25,STRAT-2000,96,490,False,False,False,,True,3.0893192063337356,False,0.0,0.0
STRATCAP,0.75,0.25,STRAT-2000,97,498,False,False,False,,True,3.4897329376312465,False,0.0,0.0
STRATCAP,0.75,0.25,STRAT-2000,98,474,False,False,False,,True,2.940722675759939,False,0.0,0.0
STRATCAP,0.75,0.25,STRAT-2000,99,526,False,False,False,,True,3.5817211663681565,False,0.0,0.0
STRATCAP,0.75,0.25,STRAT-2000,100,503,False,False,False,,True,2.9173293771156246,False,0.0,0.0
STRATCAP,0.75,0.25,STRAT-2000,101,473,False,False,False,,True,3.344359629796394,False,0.0,0.0
STRATCAP,0.75,0.25,STRAT-2000,102,504,False,False,False,,True,2.824491290963823,False,0.0,0.0
STRATCAP,0.75,0.25,STRAT-2000,103,485,False,False,False,,True,2.5812252137551037,False,0.0,0.0
STRATCAP,0.75,0.25,STRAT-2000,104,470,False,False,False,,True,3.7970175221072915,False,0.0,0.0
STRATCAP,0.75,0.25,STRAT-2000,105,507,False,False,False,,True,2.527139413409814,False,0.0,0.0
STRATCAP,0.75,0.25,STRAT-2000,106,503,False,False,False,,True,2.8538417221371297,False,0.0,0.0
STRATCAP,0.75,0.25,STRAT-2000,107,500,False,False,False,,True,2.4859690104526266,False,0.0,0.0
STRATCAP,0.75,0.25,STRAT-2000,108,498,False,False,False,,True,2.3560156367196283,False,0.0,0.0
STRATCAP,0.75,0.25,STRAT-2000,109,514,False,False,False,,True,3.295278362778446,False,0.0,0.0
STRATCAP,0.75,0.25,STRAT-2000,110,479,False,False,False,,True,2.936218146020391,False,0.0,0.0
STRATCAP,0.75,0.25,STRAT-2000,111,484,False,False,False,,True,3.469696304015823,False,0.0,0.0
STRATCAP,0.75,0.25,STRAT-2000,112,537,False,False,False,,True,3.3501595477434623,False,0.0,0.0
STRATCAP,0.75,0.25,STRAT-2000,113,488,False,False,False,,True,3.1977756528281147,False,0.0,0.0
STRATCAP,0.75,0.25,STRAT-2000,114,452,False,False,False,,True,2.940587693110744,False,0.0,0.0
STRATCAP,0.75,0.25,STRAT-2000,115,509,False,False,False,,True,3.1507171659574755,False,0.0,0.0
STRATCAP,0.75,0.25,STRAT-2000,116,478,False,False,False,,True,2.9582146547636077,False,0.0,0.0
STRATCAP,0.75,0.25,STRAT-2000,117,527,False,False,False,,True,3.433348226827575,False,0.0,0.0
STRATCAP,0.75,0.25,STRAT-2000,118,500,False,False,False,,True,3.592834237210664,False,0.0,0.0
STRATCAP,0.75,0.25,STRAT-2000,119,504,False,False,False,,True,3.5879835275753695,False,0.0,0.0
STRATCAP,0.75,0.25,STRAT-2000,120,477,False,False,False,,True,3.0507452331598808,False,0.0,0.0
STRATCAP,0.75,0.25,STRAT-2000,121,454,False,False,False,,True,2.927664899585153,False,0.0,0.0
STRATCAP,0.75,0.25,STRAT-2000,122,522,False,False,False,,True,3.6180992719684264,False,0.0,0.0
STRATCAP,0.75,0.25,STRAT-2000,123,505,False,False,False,,True,3.0516975639808557,False,0.0,0.0
STRATCAP,0.75,0.25,STRAT-2000,124,505,False,False,False,,True,3.184284380098528,False,0.0,0.0
STRATCAP,0.75,0.25,STRAT-2000,125,502,False,False,False,,True,3.340163071414913,False,0.0,0.0
STRATCAP,0.75,0.25,STRAT-2000,126,475,False,False,False,,True,3.8596545718820314,False,0.0,0.0
STRATCAP,0.75,0.25,STRAT-2000,127,518,False,False,False,,True,2.8694545532220355,False,0.0,0.0
STRATCAP,0.75,0.25,STRAT-2000,128,502,False,False,False,,True,3.0713696877595806,False,0.0,0.0
STRATCAP,0.75,0.25,STRAT-2000,129,480,False,False,False,,True,2.9114042228358907,False,0.0,0.0
STRATCAP,0.75,0.25,STRAT-2000,130,536,False,False,False,,True,2.4090145558399834,False,0.0,0.0
STRATCAP,0.75,0.25,STRAT-2000,131,481,False,False,False,,True,2.893713793637439,False,0.0,0.0
STRATCAP,0.75,0.25,STRAT-2000,132,491,False,False,False,,True,2.8023692138692797,False,0.0,0.0
STRATCAP,0.75,0.25,STRAT-2000,133,502,False,False,False,,True,3.3113287798373516,False,0.0,0.0
STRATCAP,0.75,0.25,STRAT-2000,134,485,False,False,False,,True,2.6598042675085964,False,0.0,0.0
STRATCAP,0.75,0.25,STRAT-2000,135,515,False,False,False,,True,3.1066654682468355,False,0.0,0.0
STRATCAP,0.75,0.25,STRAT-2000,136,482,False,False,False,,True,2.872251216780203,False,0.0,0.0
STRATCAP,0.75,0.25,STRAT-2000,137,505,False,False,False,,True,2.8369412141681924,False,0.0,0.0
STRATCAP,0.75,0.25,STRAT-2000,138,477,False,False,False,,True,2.6480660897807335,False,0.0,0.0
STRATCAP,0.75,0.25,STRAT-2000,139,527,False,False,False,,True,2.9510835218845877,False,0.0,0.0
STRATCAP,0.75,0.25,STRAT-2000,140,458,False,False,False,,True,2.465210399812052,False,0.0,0.0
STRATCAP,0.75,0.25,STRAT-2000,141,502,False,False,False,,True,2.9101947361822855,False,0.0,0.0
STRATCAP,0.75,0.25,STRAT-2000,142,522,False,False,False,,True,3.0887888336127474,False,0.0,0.0
STRATCAP,0.75,0.25,STRAT-2000,143,500,False,False,False,,True,2.489474953757312,False,0.0,0.0
